id_dokumen,nama_file,ukuran_data,tanggal_unggah,sumber_data,konten
DOC-0003804,laporan_hukum_202411_1668.xml,3502831,2023-04-06,nas-lokal-02,laporan|hukum|3502831|file periode data dokumen
DOC-0001392,presentasi_pemasaran_202308_9824.zip,3194213,2022-06-30,server-arsip-bandung,presentasi|pemasaran|3194213|revisi pending dokumen arsip file
DOC-0000239,dataset_hukum_202312_4913.jpg,271245,2024-04-13,server-arsip-jakarta,dataset|hukum|271245|final draft periode
DOC-0001915,gambar_audit_202303_4391.xml,44223215,2024-03-28,server-arsip-jakarta,gambar|audit|44223215|pending rekap dokumen
DOC-0001642,presentasi_riset_202211_6627.pdf,1054808,2024-01-15,server-arsip-bandung,presentasi|riset|1054808|approved final rekap
DOC-0000110,invoice_sdm_202202_1236.json,309844,2022-01-20,server-arsip-jakarta,invoice|sdm|309844|draft dokumen total periode pending
DOC-0002879,backup_hukum_202207_2884.zip,4813645,2024-01-27,cloud-storage-gcp,backup|hukum|4813645|dokumen revisi total final draft
DOC-0001536,laporan_riset_202205_0558.zip,353398,2023-02-23,backup-eksternal,laporan|riset|353398|final revisi data
DOC-0000117,presentasi_riset_202212_5782.txt,99418,2024-04-19,backup-eksternal,presentasi|riset|99418|draft approved pending dokumen
DOC-0002848,kontrak_audit_202410_7682.zip,355342,2022-04-25,server-arsip-surabaya,kontrak|audit|355342|final data approved
DOC-0004286,gambar_audit_202306_5630.jpg,53508,2023-07-07,portal-upload-web,gambar|audit|53508|final file data periode
DOC-0004393,backup_logistik_202308_3332.xlsx,1416497,2023-06-02,portal-upload-web,backup|logistik|1416497|periode arsip final file approved
DOC-0003029,log_manajemen_202309_4660.json,8430061,2024-08-29,cloud-storage-gcp,log|manajemen|8430061|arsip dokumen final
DOC-0002384,surat_riset_202204_2212.xml,4909173,2023-02-20,ftp-pusat,surat|riset|4909173|dokumen arsip approved periode data
DOC-0002481,laporan_keuangan_202211_6180.jpg,215441,2024-09-26,nas-lokal-01,laporan|keuangan|215441|total final approved
DOC-0001505,presentasi_pemasaran_202303_6525.csv,193833,2024-10-22,cloud-storage-aws,presentasi|pemasaran|193833|arsip final revisi pending
DOC-0001288,kontrak_manajemen_202307_5037.xml,67838,2023-04-02,ftp-pusat,kontrak|manajemen|67838|data rekap periode file revisi
DOC-0003170,backup_logistik_202403_5932.jpg,351682669,2022-11-05,nas-lokal-01,backup|logistik|351682669|revisi rekap dokumen file
DOC-0000232,invoice_operasional_202302_8200.xlsx,246606,2024-12-30,backup-eksternal,invoice|operasional|246606|total pending dokumen final file
DOC-0000958,invoice_teknologi_202309_4279.csv,3260915,2022-11-16,server-arsip-jakarta,invoice|teknologi|3260915|draft revisi total
DOC-0001037,backup_manajemen_202205_4359.xml,2467370,2022-02-02,server-arsip-jakarta,backup|manajemen|2467370|file draft periode dokumen final
DOC-0001804,backup_logistik_202310_5806.csv,428611,2023-12-27,backup-eksternal,backup|logistik|428611|arsip total periode pending revisi
DOC-0003679,gambar_teknologi_202307_3658.xlsx,13190003,2023-12-16,nas-lokal-01,gambar|teknologi|13190003|periode arsip final approved
DOC-0000539,backup_logistik_202301_9280.png,4307617,2024-12-07,backup-eksternal,backup|logistik|4307617|total periode approved
DOC-0004118,laporan_audit_202407_9289.json,27113486,2023-08-09,server-arsip-bandung,laporan|audit|27113486|approved pending revisi draft
DOC-0003850,invoice_audit_202209_2857.zip,1385971,2024-12-30,portal-upload-web,invoice|audit|1385971|revisi rekap draft
DOC-0000255,kontrak_audit_202312_9075.jpg,20260,2024-05-09,portal-upload-web,kontrak|audit|20260|rekap pending revisi periode
DOC-0000826,log_hukum_202305_4445.docx,447868,2024-03-14,nas-lokal-01,log|hukum|447868|dokumen data total
DOC-0000946,invoice_logistik_202310_3873.jpg,306488,2022-06-08,nas-lokal-02,invoice|logistik|306488|draft revisi arsip
DOC-0003767,gambar_audit_202205_2767.xlsx,400756,2024-09-15,ftp-pusat,gambar|audit|400756|file total periode arsip
DOC-0003070,gambar_teknologi_202202_0177.xlsx,8555376,2024-06-14,nas-lokal-02,gambar|teknologi|8555376|final approved draft total
DOC-0001221,surat_manajemen_202209_6009.json,461256,2024-02-03,nas-lokal-01,surat|manajemen|461256|rekap data dokumen draft pending
DOC-0001843,dataset_operasional_202406_2060.png,75162567,2022-01-18,ftp-pusat,dataset|operasional|75162567|file draft periode approved final
DOC-0003172,backup_manajemen_202302_5865.xlsx,187307697,2024-09-01,nas-lokal-01,backup|manajemen|187307697|total rekap arsip data
DOC-0002475,backup_logistik_202301_7626.docx,20852490,2024-10-11,server-arsip-surabaya,backup|logistik|20852490|periode rekap final draft
DOC-0000442,kontrak_teknologi_202212_8553.xlsx,6092362,2024-03-01,backup-eksternal,kontrak|teknologi|6092362|approved total rekap dokumen
DOC-0003497,invoice_logistik_202412_8442.png,4856759,2022-04-18,cloud-storage-aws,invoice|logistik|4856759|periode final dokumen
DOC-0002734,surat_sdm_202302_6636.pdf,2507674,2022-01-20,portal-upload-web,surat|sdm|2507674|dokumen rekap file pending draft
DOC-0001801,backup_teknologi_202301_7215.xlsx,21969974,2022-10-21,nas-lokal-02,backup|teknologi|21969974|draft data total
DOC-0001355,gambar_keuangan_202411_5369.docx,405742289,2024-01-09,backup-eksternal,gambar|keuangan|405742289|revisi dokumen file
DOC-0001095,dataset_audit_202205_0140.xml,350039,2023-02-26,cloud-storage-gcp,dataset|audit|350039|data pending draft final
DOC-0000428,laporan_audit_202403_6038.jpg,439392,2023-06-27,ftp-pusat,laporan|audit|439392|final periode total
DUP-0000087,laporan_audit_202307_7226.txt,3186251,2023-04-20,cloud-storage-gcp,laporan|audit|3186251|pending final revisi approved dokumen
DOC-0000092,laporan_manajemen_202310_6326.jpg,350190,2023-08-02,portal-upload-web,laporan|manajemen|350190|pending revisi file final
DOC-0001155,kontrak_teknologi_202302_7812.txt,366320,2022-04-08,backup-eksternal,kontrak|teknologi|366320|total pending final
DOC-0001050,invoice_teknologi_202401_8387.xml,289859,2022-06-18,server-arsip-surabaya,invoice|teknologi|289859|data file approved
DOC-0001231,backup_audit_202310_3715.csv,343055,2024-06-04,nas-lokal-02,backup|audit|343055|revisi draft pending approved dokumen
DOC-0003790,surat_sdm_202210_1480.png,32025137,2024-03-18,portal-upload-web,surat|sdm|32025137|dokumen pending revisi data
DOC-0001535,kontrak_teknologi_202310_3407.png,2062283,2022-07-28,server-arsip-jakarta,kontrak|teknologi|2062283|revisi pending rekap
DOC-0001015,gambar_logistik_202311_3600.png,113353,2022-10-15,ftp-pusat,gambar|logistik|113353|revisi rekap total dokumen
DOC-0002102,memo_logistik_202312_1966.json,3469161,2024-05-09,nas-lokal-02,memo|logistik|3469161|pending arsip total revisi
DOC-0000786,laporan_logistik_202304_4992.png,43429296,2022-12-13,ftp-pusat,laporan|logistik|43429296|dokumen arsip pending approved rekap
DOC-0002575,log_pemasaran_202403_4267.pdf,469767,2022-04-17,nas-lokal-01,log|pemasaran|469767|draft final approved file total
DOC-0001781,memo_hukum_202407_6699.pdf,216765611,2024-09-17,server-arsip-bandung,memo|hukum|216765611|approved final data periode file
DOC-0001319,log_keuangan_202201_0531.png,498635,2022-10-03,nas-lokal-01,log|keuangan|498635|draft approved file revisi arsip
DOC-0004473,backup_manajemen_202207_8445.csv,291146,2022-01-11,ftp-pusat,backup|manajemen|291146|arsip file rekap revisi periode
DOC-0002651,kontrak_logistik_202302_3673.csv,39235603,2022-04-03,server-arsip-jakarta,kontrak|logistik|39235603|periode draft data
DOC-0002336,memo_teknologi_202211_3697.xml,257677,2024-08-15,nas-lokal-02,memo|teknologi|257677|file total rekap draft
DOC-0000804,gambar_logistik_202408_0013.pdf,207511,2022-09-28,cloud-storage-gcp,gambar|logistik|207511|approved draft periode
DUP-0000438,log_teknologi_202409_7346.xml,147840,2024-02-04,portal-upload-web,log|teknologi|147840|dokumen file pending final
DOC-0004043,memo_manajemen_202201_9720.csv,2121736,2024-11-15,cloud-storage-gcp,memo|manajemen|2121736|draft file periode dokumen data
DOC-0001719,laporan_logistik_202207_8043.csv,1532543,2022-08-18,portal-upload-web,laporan|logistik|1532543|dokumen approved file
DOC-0003117,memo_operasional_202410_6122.docx,430319,2022-06-24,backup-eksternal,memo|operasional|430319|dokumen file revisi data
DOC-0000371,laporan_operasional_202304_8785.zip,209378,2022-01-28,server-arsip-surabaya,laporan|operasional|209378|data file final arsip
DOC-0003449,memo_operasional_202405_5267.xml,2547761,2023-10-27,cloud-storage-gcp,memo|operasional|2547761|rekap total periode dokumen
DOC-0000648,invoice_logistik_202411_6754.csv,438343,2022-06-06,server-arsip-jakarta,invoice|logistik|438343|dokumen pending draft
DOC-0002991,dataset_riset_202409_5371.csv,4650232,2022-05-07,backup-eksternal,dataset|riset|4650232|data approved pending periode draft
DOC-0003404,laporan_teknologi_202310_9415.pdf,524446,2022-02-25,nas-lokal-02,laporan|teknologi|524446|rekap arsip total file
DUP-0000171,kontrak_riset_202402_7310.jpg,3773793,2022-11-18,backup-eksternal,kontrak|riset|3773793|approved rekap data revisi
DOC-0002359,surat_keuangan_202303_3337.zip,412057804,2022-04-10,nas-lokal-02,surat|keuangan|412057804|draft approved revisi
DOC-0003526,presentasi_sdm_202203_5566.jpg,4474893,2024-08-25,nas-lokal-01,presentasi|sdm|4474893|periode file draft
DOC-0002139,invoice_logistik_202312_0909.csv,277605,2023-09-08,ftp-pusat,invoice|logistik|277605|total revisi draft
DOC-0003705,surat_pemasaran_202201_7420.xlsx,3880837,2024-01-10,nas-lokal-01,surat|pemasaran|3880837|final rekap arsip
DOC-0001850,presentasi_hukum_202305_5677.csv,329088,2024-07-20,ftp-pusat,presentasi|hukum|329088|draft total pending
DUP-0000299,backup_audit_202202_3269.pdf,186810,2023-02-28,cloud-storage-aws,backup|audit|186810|revisi total pending periode
DUP-0000455,invoice_audit_202209_2857.zip,1385971,2024-12-30,portal-upload-web,invoice|audit|1385971|revisi rekap draft
DOC-0001528,laporan_audit_202307_5189.csv,2756716,2024-06-23,server-arsip-surabaya,laporan|audit|2756716|pending approved draft final
DUP-0000498,dataset_manajemen_202311_9986.txt,2087747,2022-05-16,nas-lokal-02,dataset|manajemen|2087747|approved final rekap revisi
DOC-0003697,gambar_pemasaran_202305_7972.zip,45128,2024-09-08,server-arsip-surabaya,gambar|pemasaran|45128|final draft revisi
DOC-0004103,invoice_manajemen_202212_2236.xlsx,493131228,2022-10-16,ftp-pusat,invoice|manajemen|493131228|draft final rekap data dokumen
DUP-0000127,memo_sdm_202308_4097.docx,323858696,2024-07-22,server-arsip-bandung,memo|sdm|323858696|periode rekap revisi draft
DOC-0003150,surat_audit_202206_6246.json,6346907,2022-07-15,cloud-storage-gcp,surat|audit|6346907|data total approved final
DOC-0002062,gambar_pemasaran_202411_7366.csv,2192026,2024-08-06,server-arsip-jakarta,gambar|pemasaran|2192026|dokumen file rekap approved
DOC-0002136,backup_operasional_202407_1180.png,22987154,2023-01-11,nas-lokal-02,backup|operasional|22987154|final dokumen data
DOC-0003808,dataset_logistik_202303_1435.xml,324784,2023-04-01,server-arsip-surabaya,dataset|logistik|324784|dokumen periode file
DOC-0003364,kontrak_manajemen_202302_3350.csv,3889235,2022-10-24,backup-eksternal,kontrak|manajemen|3889235|rekap file final
DOC-0003092,kontrak_logistik_202408_0420.jpg,32022038,2023-02-28,backup-eksternal,kontrak|logistik|32022038|draft pending arsip file
DOC-0001726,surat_riset_202306_0519.docx,183238,2022-10-16,backup-eksternal,surat|riset|183238|rekap dokumen final
DOC-0002153,gambar_audit_202204_7857.csv,3926108,2022-10-30,server-arsip-surabaya,gambar|audit|3926108|approved periode arsip total dokumen
DOC-0000705,memo_manajemen_202303_1647.jpg,2510896,2024-10-31,nas-lokal-02,memo|manajemen|2510896|rekap revisi periode
DOC-0004141,invoice_operasional_202409_2793.json,34877627,2023-08-28,nas-lokal-01,invoice|operasional|34877627|data approved file revisi dokumen
DOC-0003455,laporan_hukum_202404_7073.xlsx,142373,2023-06-14,nas-lokal-02,laporan|hukum|142373|dokumen revisi pending rekap
DOC-0001644,presentasi_audit_202405_0119.txt,3256189,2023-08-20,cloud-storage-gcp,presentasi|audit|3256189|periode pending file arsip rekap
DOC-0003573,gambar_pemasaran_202206_2138.pdf,120198,2024-04-15,backup-eksternal,gambar|pemasaran|120198|dokumen final periode file
DOC-0004186,invoice_audit_202306_8273.jpg,303728,2022-07-01,nas-lokal-01,invoice|audit|303728|dokumen total arsip approved periode
DOC-0000785,invoice_manajemen_202411_8308.pdf,35341392,2024-06-01,nas-lokal-01,invoice|manajemen|35341392|arsip draft dokumen
DOC-0002845,surat_keuangan_202403_3406.json,499816,2024-12-20,cloud-storage-aws,surat|keuangan|499816|periode file revisi pending
DOC-0002039,memo_riset_202407_0717.xml,210618,2022-05-04,server-arsip-surabaya,memo|riset|210618|rekap final approved file
DOC-0000178,surat_manajemen_202306_4025.json,349464,2024-03-13,backup-eksternal,surat|manajemen|349464|final dokumen pending arsip draft
DOC-0001329,laporan_riset_202403_7993.docx,19596842,2024-12-15,ftp-pusat,laporan|riset|19596842|final pending dokumen rekap
DOC-0002863,backup_riset_202301_3406.pdf,1023438,2023-04-19,nas-lokal-02,backup|riset|1023438|periode pending file final arsip
DUP-0000298,dataset_manajemen_202411_4335.pdf,156033,2024-06-02,backup-eksternal,dataset|manajemen|156033|revisi file periode dokumen total
DOC-0002392,invoice_hukum_202301_2406.png,360720,2024-01-03,server-arsip-jakarta,invoice|hukum|360720|approved final periode
DOC-0003398,log_hukum_202305_0381.csv,124296,2022-01-02,server-arsip-bandung,log|hukum|124296|arsip rekap total dokumen data
DUP-0000176,backup_riset_202412_7075.pdf,486562312,2022-02-22,cloud-storage-aws,backup|riset|486562312|periode rekap draft total final
DOC-0001593,log_riset_202311_2443.jpg,402684,2023-10-07,cloud-storage-gcp,log|riset|402684|file periode data draft
DOC-0001224,dataset_manajemen_202312_8073.png,1305441,2024-09-28,cloud-storage-aws,dataset|manajemen|1305441|total arsip draft dokumen
DOC-0000013,backup_logistik_202207_5794.xml,221854,2022-10-14,backup-eksternal,backup|logistik|221854|rekap revisi data final
DOC-0001624,gambar_teknologi_202210_6947.xlsx,3970441,2024-11-06,nas-lokal-01,gambar|teknologi|3970441|arsip file data dokumen
DOC-0000528,kontrak_logistik_202404_9147.docx,453192,2023-01-10,server-arsip-bandung,kontrak|logistik|453192|data file approved final
DOC-0000878,laporan_logistik_202309_2176.jpg,4870629,2023-08-20,server-arsip-jakarta,laporan|logistik|4870629|total approved data draft
DOC-0004203,memo_keuangan_202410_5811.xlsx,641537,2023-04-29,ftp-pusat,memo|keuangan|641537|dokumen pending rekap approved final
DOC-0004327,kontrak_logistik_202304_7905.json,21782041,2022-03-18,cloud-storage-gcp,kontrak|logistik|21782041|data total final
DOC-0001716,invoice_logistik_202311_7748.png,4903527,2023-01-23,nas-lokal-01,invoice|logistik|4903527|total arsip periode file pending
DOC-0004014,log_riset_202203_7593.docx,4629299,2024-05-02,server-arsip-bandung,log|riset|4629299|data dokumen rekap revisi pending
DOC-0002949,kontrak_operasional_202411_3657.docx,1543567,2022-07-15,cloud-storage-aws,kontrak|operasional|1543567|pending data final revisi
DOC-0002303,dataset_logistik_202307_5018.zip,2072030,2023-06-26,ftp-pusat,dataset|logistik|2072030|data dokumen final
DOC-0003187,gambar_hukum_202211_2358.pdf,415246720,2024-08-02,nas-lokal-01,gambar|hukum|415246720|approved rekap arsip dokumen draft
DOC-0003340,log_manajemen_202409_3213.docx,370857,2023-02-27,nas-lokal-02,log|manajemen|370857|dokumen pending final data
DUP-0000293,dataset_keuangan_202309_7999.xlsx,21338949,2023-01-21,server-arsip-surabaya,dataset|keuangan|21338949|dokumen periode data
DOC-0000146,gambar_manajemen_202410_7860.jpg,21827,2022-05-10,server-arsip-surabaya,gambar|manajemen|21827|total approved data
DOC-0003269,kontrak_sdm_202309_9311.pdf,246454,2023-01-02,ftp-pusat,kontrak|sdm|246454|dokumen rekap draft
DOC-0000237,invoice_manajemen_202403_7757.jpg,1477222,2024-10-09,ftp-pusat,invoice|manajemen|1477222|file draft total rekap data
DOC-0003524,presentasi_hukum_202405_6989.zip,276732,2023-12-19,cloud-storage-aws,presentasi|hukum|276732|draft total dokumen final rekap
DOC-0001204,laporan_hukum_202212_5363.xml,7525921,2024-08-31,server-arsip-surabaya,laporan|hukum|7525921|final periode data
DOC-0000973,kontrak_operasional_202303_8619.pdf,4451391,2023-01-30,nas-lokal-01,kontrak|operasional|4451391|dokumen file final rekap arsip
DOC-0000463,dataset_manajemen_202305_1420.json,538617,2024-10-29,portal-upload-web,dataset|manajemen|538617|arsip draft final revisi
DOC-0004121,presentasi_riset_202201_6922.xml,70711,2024-04-17,backup-eksternal,presentasi|riset|70711|approved dokumen revisi periode final
DOC-0002101,log_riset_202402_2821.csv,3193009,2024-03-07,server-arsip-jakarta,log|riset|3193009|periode rekap revisi dokumen total
DOC-0004428,gambar_operasional_202201_6872.zip,1540851,2024-11-15,nas-lokal-02,gambar|operasional|1540851|rekap pending data
DOC-0002961,gambar_sdm_202303_2675.png,3537090,2023-06-12,server-arsip-bandung,gambar|sdm|3537090|draft rekap revisi
DOC-0000184,backup_keuangan_202405_7967.xlsx,398212,2022-09-13,server-arsip-bandung,backup|keuangan|398212|approved revisi data
DOC-0001244,memo_pemasaran_202305_1789.xml,235129,2022-06-20,nas-lokal-02,memo|pemasaran|235129|draft data revisi
DOC-0001744,gambar_sdm_202308_5357.zip,357117,2022-07-28,nas-lokal-02,gambar|sdm|357117|final data dokumen total
DOC-0004401,kontrak_audit_202412_5040.xml,4533467,2024-12-04,nas-lokal-02,kontrak|audit|4533467|data draft approved
DOC-0004133,gambar_keuangan_202307_6845.txt,1471987,2024-09-16,server-arsip-jakarta,gambar|keuangan|1471987|revisi file rekap arsip
DOC-0002299,laporan_manajemen_202306_2166.zip,26522402,2024-01-29,nas-lokal-02,laporan|manajemen|26522402|revisi pending final dokumen arsip
DOC-0004129,kontrak_teknologi_202302_4241.xml,243981,2024-07-30,nas-lokal-02,kontrak|teknologi|243981|draft pending total approved
DUP-0000053,kontrak_teknologi_202209_8611.png,40821,2023-07-06,cloud-storage-gcp,kontrak|teknologi|40821|final rekap arsip revisi
DOC-0001170,memo_sdm_202305_1690.pdf,327565,2022-02-04,server-arsip-surabaya,memo|sdm|327565|revisi arsip pending file draft
DOC-0000420,log_keuangan_202304_3151.zip,3088066,2024-11-03,portal-upload-web,log|keuangan|3088066|approved periode revisi
DOC-0003886,invoice_audit_202303_6328.xml,99223173,2024-05-08,server-arsip-surabaya,invoice|audit|99223173|final revisi approved pending
DOC-0000984,invoice_operasional_202206_3604.zip,8931655,2022-02-11,ftp-pusat,invoice|operasional|8931655|revisi pending approved periode
DOC-0003392,log_logistik_202403_9290.png,173703,2023-11-27,portal-upload-web,log|logistik|173703|draft pending total final data
DOC-0003065,surat_riset_202308_1282.png,24673329,2023-04-13,cloud-storage-gcp,surat|riset|24673329|periode draft revisi
DOC-0004162,backup_sdm_202402_4703.json,2698414,2022-01-14,ftp-pusat,backup|sdm|2698414|final draft dokumen periode
DOC-0004097,backup_hukum_202212_1868.docx,430402,2024-06-09,backup-eksternal,backup|hukum|430402|total data final
DOC-0003818,log_keuangan_202401_8623.jpg,4290667,2024-10-09,server-arsip-bandung,log|keuangan|4290667|draft revisi arsip
DOC-0002559,gambar_keuangan_202210_3531.png,65738,2022-12-22,nas-lokal-01,gambar|keuangan|65738|pending dokumen file final
DOC-0003444,kontrak_keuangan_202402_9821.png,121203,2022-06-28,portal-upload-web,kontrak|keuangan|121203|arsip periode file
DOC-0000189,dataset_manajemen_202404_1060.png,418557678,2024-07-15,server-arsip-jakarta,dataset|manajemen|418557678|dokumen draft data approved
DOC-0001863,surat_sdm_202307_5810.png,2350626,2023-12-04,cloud-storage-gcp,surat|sdm|2350626|approved total pending periode
DOC-0003488,presentasi_operasional_202301_0841.csv,1794639,2023-06-25,ftp-pusat,presentasi|operasional|1794639|data file dokumen pending final
DOC-0000477,backup_hukum_202204_7020.pdf,76089,2022-04-04,ftp-pusat,backup|hukum|76089|file final total dokumen data
DUP-0000023,gambar_audit_202411_3168.xml,492977,2023-10-10,server-arsip-jakarta,gambar|audit|492977|data rekap pending arsip revisi
DOC-0000392,backup_audit_202409_4795.docx,30650434,2022-07-29,nas-lokal-02,backup|audit|30650434|total periode revisi pending
DOC-0002284,memo_riset_202307_2205.zip,2865768,2023-10-10,backup-eksternal,memo|riset|2865768|rekap total revisi arsip
DOC-0000719,memo_riset_202202_4525.docx,180840,2024-10-18,nas-lokal-02,memo|riset|180840|periode pending arsip approved
DOC-0000479,presentasi_sdm_202201_6678.pdf,47047,2024-09-24,portal-upload-web,presentasi|sdm|47047|rekap data file approved arsip
DOC-0003284,log_teknologi_202203_7588.xlsx,437938,2022-09-12,server-arsip-bandung,log|teknologi|437938|data total arsip
DOC-0003879,surat_riset_202208_8184.png,718903,2024-11-23,server-arsip-bandung,surat|riset|718903|file approved arsip pending rekap
DOC-0002552,log_manajemen_202412_8657.csv,18648443,2022-10-11,nas-lokal-02,log|manajemen|18648443|pending approved dokumen final total
DOC-0003611,gambar_manajemen_202410_2454.xml,2217058,2024-02-01,server-arsip-surabaya,gambar|manajemen|2217058|total final dokumen revisi pending
DOC-0003550,gambar_hukum_202407_1905.zip,3814610,2024-02-09,server-arsip-surabaya,gambar|hukum|3814610|periode dokumen revisi data
DUP-0000258,gambar_teknologi_202209_1052.jpg,386533,2024-03-29,cloud-storage-gcp,gambar|teknologi|386533|periode data total
DOC-0000138,dataset_teknologi_202309_6133.xlsx,2860699,2024-11-12,nas-lokal-02,dataset|teknologi|2860699|revisi dokumen final
DOC-0004429,presentasi_audit_202307_2266.docx,422181,2023-01-21,portal-upload-web,presentasi|audit|422181|final pending approved file dokumen
DOC-0004318,backup_sdm_202401_2998.xml,365226,2022-11-24,backup-eksternal,backup|sdm|365226|file final approved data
DOC-0002790,surat_logistik_202210_4906.pdf,2949385,2024-01-16,cloud-storage-aws,surat|logistik|2949385|final dokumen pending revisi periode
DOC-0002166,backup_logistik_202406_7712.pdf,4600317,2024-10-29,ftp-pusat,backup|logistik|4600317|file pending revisi
DOC-0003812,kontrak_keuangan_202401_5732.docx,246303278,2022-11-24,backup-eksternal,kontrak|keuangan|246303278|total file arsip
DOC-0004389,kontrak_teknologi_202211_9527.xml,275500,2024-07-23,portal-upload-web,kontrak|teknologi|275500|total file data revisi rekap
DOC-0001352,surat_operasional_202310_6399.zip,75204,2024-06-20,server-arsip-jakarta,surat|operasional|75204|rekap draft data arsip
DUP-0000156,dataset_pemasaran_202410_5920.json,355030,2024-09-22,ftp-pusat,dataset|pemasaran|355030|revisi draft total approved
DOC-0001448,invoice_audit_202205_5639.xlsx,4990719,2022-10-23,portal-upload-web,invoice|audit|4990719|approved pending file
DOC-0000467,dataset_riset_202407_0638.pdf,2790162,2024-05-29,backup-eksternal,dataset|riset|2790162|dokumen arsip revisi
DOC-0000718,presentasi_hukum_202409_6360.xml,3559564,2023-08-19,nas-lokal-02,presentasi|hukum|3559564|revisi file dokumen draft data
DOC-0001943,laporan_teknologi_202401_2186.json,282814428,2024-12-22,nas-lokal-01,laporan|teknologi|282814428|data approved dokumen file arsip
DOC-0004339,dataset_riset_202402_5926.docx,499493,2024-04-25,backup-eksternal,dataset|riset|499493|data rekap pending final
DOC-0000850,backup_keuangan_202302_3428.json,144039,2023-05-18,portal-upload-web,backup|keuangan|144039|final pending dokumen file
DOC-0000011,presentasi_sdm_202210_2575.txt,16527779,2023-10-29,ftp-pusat,presentasi|sdm|16527779|data dokumen approved final
DOC-0000793,invoice_manajemen_202201_6028.json,34473489,2023-06-14,portal-upload-web,invoice|manajemen|34473489|periode final revisi arsip data
DOC-0004080,surat_riset_202207_2135.docx,12256210,2023-07-29,server-arsip-jakarta,surat|riset|12256210|file revisi total draft periode
DUP-0000229,log_logistik_202403_1922.csv,827766,2023-04-04,portal-upload-web,log|logistik|827766|approved draft final file periode
DOC-0003830,kontrak_pemasaran_202302_0153.jpg,3541417,2024-12-12,ftp-pusat,kontrak|pemasaran|3541417|periode data total pending dokumen
DOC-0003023,surat_manajemen_202206_7196.png,29447102,2022-10-08,server-arsip-bandung,surat|manajemen|29447102|total rekap dokumen arsip
DOC-0003640,gambar_logistik_202302_5236.docx,3560188,2022-08-09,ftp-pusat,gambar|logistik|3560188|data total rekap
DOC-0003016,dataset_logistik_202411_4744.json,394635,2022-09-20,backup-eksternal,dataset|logistik|394635|dokumen final approved data
DOC-0003992,memo_hukum_202403_8654.pdf,42639777,2024-07-12,server-arsip-jakarta,memo|hukum|42639777|draft total pending
DOC-0001361,presentasi_pemasaran_202202_8689.xml,82615,2022-10-06,server-arsip-surabaya,presentasi|pemasaran|82615|approved revisi total
DOC-0003246,kontrak_logistik_202312_4560.json,191645,2022-07-26,nas-lokal-02,kontrak|logistik|191645|approved file data pending
DOC-0000791,dataset_operasional_202405_2585.zip,222454,2022-03-03,cloud-storage-aws,dataset|operasional|222454|file dokumen arsip revisi total
DOC-0001371,backup_teknologi_202406_5674.zip,37807161,2022-05-19,portal-upload-web,backup|teknologi|37807161|periode final pending data total
DOC-0000559,dataset_sdm_202205_7496.xlsx,140369,2023-08-23,server-arsip-surabaya,dataset|sdm|140369|approved revisi total rekap
DOC-0003814,invoice_keuangan_202310_9904.docx,354391870,2023-01-18,server-arsip-surabaya,invoice|keuangan|354391870|final dokumen periode
DOC-0003732,gambar_sdm_202310_8035.png,39240,2023-11-07,cloud-storage-gcp,gambar|sdm|39240|revisi periode approved
DUP-0000306,laporan_pemasaran_202304_3918.pdf,101037553,2022-11-07,cloud-storage-aws,laporan|pemasaran|101037553|periode draft dokumen revisi
DUP-0000385,invoice_hukum_202312_4207.png,57132,2022-06-30,cloud-storage-gcp,invoice|hukum|57132|draft file final data
DOC-0002657,gambar_operasional_202309_0042.txt,445065,2024-11-30,nas-lokal-01,gambar|operasional|445065|periode pending total final revisi
DOC-0002818,memo_hukum_202312_7119.docx,18083,2023-08-17,portal-upload-web,memo|hukum|18083|approved pending periode data file
DOC-0003585,gambar_hukum_202404_2837.zip,1598864,2024-10-14,server-arsip-bandung,gambar|hukum|1598864|file pending revisi
DOC-0002316,memo_operasional_202207_9149.jpg,254241,2024-08-02,backup-eksternal,memo|operasional|254241|revisi arsip data final total
DUP-0000362,laporan_hukum_202411_1668.xml,3502831,2023-04-06,nas-lokal-02,laporan|hukum|3502831|file periode data dokumen
DOC-0000824,presentasi_hukum_202401_9132.zip,257053,2024-01-02,server-arsip-bandung,presentasi|hukum|257053|file revisi periode arsip
DOC-0004424,memo_operasional_202307_8261.jpg,2420772,2022-03-09,server-arsip-surabaya,memo|operasional|2420772|draft file final arsip data
DOC-0003109,memo_teknologi_202401_0443.jpg,3477194,2024-11-12,nas-lokal-02,memo|teknologi|3477194|data dokumen periode final
DOC-0003873,laporan_pemasaran_202305_0495.docx,20917021,2023-01-09,backup-eksternal,laporan|pemasaran|20917021|draft final pending rekap
DOC-0001656,presentasi_operasional_202302_5548.csv,4304089,2022-01-31,cloud-storage-gcp,presentasi|operasional|4304089|arsip final dokumen total draft
DOC-0003580,dataset_hukum_202206_6486.zip,174229,2022-06-10,server-arsip-bandung,dataset|hukum|174229|draft file data total rekap
DOC-0002443,surat_keuangan_202409_6777.txt,43816,2022-07-09,backup-eksternal,surat|keuangan|43816|dokumen arsip file approved
DUP-0000071,log_teknologi_202310_1919.csv,251464946,2024-09-25,nas-lokal-01,log|teknologi|251464946|pending arsip revisi
DOC-0003927,memo_sdm_202404_1768.png,318925,2024-11-18,server-arsip-bandung,memo|sdm|318925|rekap revisi final data file
