id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
DOC-0007484,invoice_operasional_202307_9941.xml,37762891,2024-10-02,ftp-pusat,invoice|operasional|37762891|approved dokumen periode revisi
DOC-0001894,log_logistik_202308_8077.txt,3623333,2023-10-06,cloud-storage-gcp,log|logistik|3623333|data pending periode
DOC-0001565,dataset_hukum_202310_4255.csv,1908601,2022-05-08,cloud-storage-gcp,dataset|hukum|1908601|arsip data approved total file
DUP-0000844,backup_hukum_202211_9441.xml,406229479,2024-01-10,cloud-storage-gcp,backup|hukum|406229479|dokumen periode total
DOC-0000406,backup_pemasaran_202204_3680.jpg,2333200,2023-12-01,server-arsip-jakarta,backup|pemasaran|2333200|revisi pending approved
DOC-0000995,surat_riset_202409_2030.xml,111706504,2024-06-30,cloud-storage-aws,surat|riset|111706504|final revisi rekap
DOC-0002989,invoice_logistik_202209_1639.jpg,762474,2022-05-31,nas-lokal-02,invoice|logistik|762474|draft data rekap periode
DUP-0000092,surat_keuangan_202311_5510.xml,3679130,2023-12-01,backup-eksternal,surat|keuangan|3679130|total arsip final periode
DOC-0006863,log_teknologi_202309_4376.csv,133812,2024-02-02,server-arsip-bandung,log|teknologi|133812|dokumen final pending
DOC-0004770,dataset_operasional_202204_6446.zip,539207,2024-08-02,portal-upload-web,dataset|operasional|539207|final arsip draft total file
DOC-0008229,laporan_logistik_202306_8258.pdf,3084030,2024-03-28,server-arsip-surabaya,laporan|logistik|3084030|periode arsip revisi pending dokumen
DOC-0001717,dataset_operasional_202307_1857.xml,446184,2023-08-22,server-arsip-bandung,dataset|operasional|446184|final arsip data
DOC-0002680,log_sdm_202202_0030.png,280030059,2022-08-16,server-arsip-surabaya,log|sdm|280030059|final revisi draft
DOC-0005265,dataset_operasional_202209_1034.csv,29217175,2022-08-20,nas-lokal-02,dataset|operasional|29217175|pending draft dokumen
DOC-0000315,invoice_manajemen_202212_4290.png,402044,2023-09-05,nas-lokal-01,invoice|manajemen|402044|rekap final draft
DOC-0001939,backup_manajemen_202406_5321.pdf,34747121,2024-05-17,nas-lokal-02,backup|manajemen|34747121|pending periode rekap dokumen
DOC-0002654,gambar_operasional_202301_7143.zip,4449690,2024-06-02,cloud-storage-aws,gambar|operasional|4449690|draft final periode rekap
DOC-0003109,presentasi_pemasaran_202210_1056.pdf,3666567,2022-03-20,server-arsip-surabaya,presentasi|pemasaran|3666567|final rekap draft pending
DOC-0001696,surat_logistik_202204_1948.json,398900,2023-06-02,server-arsip-jakarta,surat|logistik|398900|final dokumen rekap data
DOC-0007247,surat_teknologi_202301_8244.json,468908,2024-08-10,cloud-storage-gcp,surat|teknologi|468908|periode revisi final data total
DOC-0004380,kontrak_logistik_202212_4245.xml,160170531,2024-06-12,portal-upload-web,kontrak|logistik|160170531|rekap revisi approved draft final
DOC-0007366,dataset_operasional_202307_9270.xml,1174978,2023-10-18,cloud-storage-gcp,dataset|operasional|1174978|draft pending total
DOC-0004858,surat_riset_202205_7381.json,13524076,2024-08-07,server-arsip-surabaya,surat|riset|13524076|dokumen pending draft
DOC-0001355,log_hukum_202306_8645.png,2657035,2023-08-19,ftp-pusat,log|hukum|2657035|dokumen total data approved arsip
DOC-0001277,kontrak_operasional_202304_3083.csv,156594,2023-01-11,backup-eksternal,kontrak|operasional|156594|arsip final draft revisi rekap
DOC-0004607,dataset_manajemen_202202_6197.csv,17671,2023-11-23,nas-lokal-01,dataset|manajemen|17671|final pending revisi file draft
DOC-0001747,log_teknologi_202203_3151.docx,289166,2023-07-03,ftp-pusat,log|teknologi|289166|revisi periode file approved final
DOC-0004120,presentasi_logistik_202302_1968.docx,39121845,2024-12-22,portal-upload-web,presentasi|logistik|39121845|pending dokumen final
DOC-0008422,surat_riset_202206_8258.xml,47601134,2023-01-06,server-arsip-surabaya,surat|riset|47601134|total final revisi
DUP-0000238,log_sdm_202408_2260.xml,84888,2023-06-13,ftp-pusat,log|sdm|84888|data draft file revisi
DOC-0005946,invoice_teknologi_202408_6464.jpg,399060,2024-09-12,server-arsip-jakarta,invoice|teknologi|399060|approved pending total
DOC-0001310,presentasi_keuangan_202208_0877.zip,6739680,2023-12-28,nas-lokal-02,presentasi|keuangan|6739680|file final dokumen rekap data
DOC-0001905,kontrak_pemasaran_202204_8523.docx,1193404,2024-10-19,backup-eksternal,kontrak|pemasaran|1193404|pending rekap dokumen
DOC-0004203,surat_pemasaran_202310_3841.docx,701530,2022-03-10,backup-eksternal,surat|pemasaran|701530|arsip dokumen rekap draft
DOC-0002830,laporan_audit_202308_4892.zip,33844,2024-11-27,nas-lokal-01,laporan|audit|33844|data rekap total
DOC-0001079,log_logistik_202302_0135.jpg,3239296,2024-02-20,server-arsip-surabaya,log|logistik|3239296|pending data draft
DOC-0004782,laporan_logistik_202203_7931.xml,6850259,2024-09-25,portal-upload-web,laporan|logistik|6850259|final arsip dokumen
DOC-0000583,dataset_teknologi_202406_0695.csv,2965457,2023-10-30,cloud-storage-aws,dataset|teknologi|2965457|draft data final rekap
DOC-0003514,log_pemasaran_202408_2846.png,202457429,2023-03-26,portal-upload-web,log|pemasaran|202457429|draft pending dokumen final periode
DOC-0004415,backup_pemasaran_202408_8355.jpg,16984710,2023-11-12,ftp-pusat,backup|pemasaran|16984710|dokumen draft file pending
DOC-0008053,invoice_manajemen_202307_4936.pdf,44236,2024-11-11,backup-eksternal,invoice|manajemen|44236|arsip file data revisi
DOC-0008104,invoice_keuangan_202406_5551.txt,276263,2024-01-01,cloud-storage-gcp,invoice|keuangan|276263|rekap draft periode arsip total
DOC-0001502,invoice_pemasaran_202310_5556.txt,457030,2023-04-17,portal-upload-web,invoice|pemasaran|457030|final draft data periode total
DOC-0003863,gambar_sdm_202205_6956.csv,3024868,2023-06-19,nas-lokal-02,gambar|sdm|3024868|periode approved final file data
DOC-0006021,gambar_teknologi_202412_2491.csv,294844,2023-02-18,server-arsip-jakarta,gambar|teknologi|294844|revisi arsip dokumen periode data
DUP-0000836,gambar_keuangan_202309_7038.json,348574,2023-12-17,server-arsip-surabaya,gambar|keuangan|348574|pending dokumen rekap final
DOC-0003286,kontrak_operasional_202205_4208.docx,450926,2023-12-05,cloud-storage-aws,kontrak|operasional|450926|approved rekap pending dokumen
DOC-0008692,invoice_pemasaran_202401_6057.csv,31087403,2023-11-10,cloud-storage-gcp,invoice|pemasaran|31087403|final approved dokumen
DOC-0007354,surat_hukum_202210_5970.zip,4075541,2022-03-12,server-arsip-surabaya,surat|hukum|4075541|draft final total
DOC-0001863,backup_logistik_202304_7853.png,953814,2023-03-20,server-arsip-surabaya,backup|logistik|953814|data draft file final rekap
DOC-0008467,log_logistik_202211_4429.pdf,110662,2023-12-13,cloud-storage-gcp,log|logistik|110662|approved dokumen data
DOC-0008325,memo_riset_202403_4578.docx,40212029,2022-11-25,server-arsip-bandung,memo|riset|40212029|total arsip dokumen file final
DOC-0006326,log_riset_202211_7599.json,486632,2023-07-06,nas-lokal-02,log|riset|486632|dokumen periode revisi
DOC-0008236,invoice_riset_202306_2121.pdf,942651,2024-05-24,nas-lokal-01,invoice|riset|942651|draft file rekap
DOC-0003969,backup_audit_202301_3258.txt,1330873,2022-05-05,cloud-storage-aws,backup|audit|1330873|file dokumen pending
DOC-0007708,memo_logistik_202312_7162.xml,4465560,2022-01-15,portal-upload-web,memo|logistik|4465560|data revisi file periode final
DOC-0003084,backup_operasional_202305_5440.csv,4124860,2023-02-08,backup-eksternal,backup|operasional|4124860|data pending draft
DOC-0004916,invoice_riset_202202_5491.docx,7318230,2024-11-08,cloud-storage-gcp,invoice|riset|7318230|arsip file final pending data
DOC-0004484,dataset_operasional_202308_1615.zip,229617185,2022-09-03,backup-eksternal,dataset|operasional|229617185|total draft periode arsip
DOC-0002208,memo_logistik_202208_3488.txt,269287,2022-05-16,server-arsip-surabaya,memo|logistik|269287|draft approved dokumen data arsip
DOC-0000334,laporan_keuangan_202309_6908.xml,14328680,2022-07-14,server-arsip-jakarta,laporan|keuangan|14328680|final file pending approved rekap
DOC-0008125,log_manajemen_202204_5330.zip,876647,2023-09-27,portal-upload-web,log|manajemen|876647|dokumen pending file approved
DOC-0001493,gambar_manajemen_202301_9659.xml,42591548,2023-02-23,nas-lokal-01,gambar|manajemen|42591548|file periode pending approved
DOC-0003658,laporan_manajemen_202406_1235.csv,2958063,2024-11-03,cloud-storage-gcp,laporan|manajemen|2958063|periode draft arsip final
DOC-0004038,memo_sdm_202407_3052.json,398591637,2024-12-22,cloud-storage-gcp,memo|sdm|398591637|pending arsip file
DOC-0004087,laporan_sdm_202403_5659.pdf,1292436,2023-05-02,cloud-storage-gcp,laporan|sdm|1292436|arsip dokumen data final
DUP-0000606,surat_audit_202307_1229.json,53637,2024-03-18,nas-lokal-01,surat|audit|53637|arsip dokumen draft final periode
DOC-0008457,backup_sdm_202207_0626.zip,3442459,2022-09-07,backup-eksternal,backup|sdm|3442459|rekap periode data pending
DOC-0006105,log_sdm_202206_8777.json,1332934,2024-12-09,server-arsip-surabaya,log|sdm|1332934|revisi approved final
DOC-0007089,presentasi_audit_202211_8463.xml,43740532,2023-12-03,cloud-storage-aws,presentasi|audit|43740532|periode total pending
DOC-0008774,surat_audit_202206_7120.json,61702,2022-11-22,server-arsip-surabaya,surat|audit|61702|file rekap dokumen
DOC-0000401,invoice_sdm_202205_3894.jpg,263440,2023-08-30,server-arsip-jakarta,invoice|sdm|263440|total draft final
DUP-0000932,laporan_logistik_202305_9220.txt,6980205,2023-03-27,cloud-storage-gcp,laporan|logistik|6980205|arsip total data
DOC-0006689,surat_manajemen_202207_3617.jpg,2163072,2024-05-13,nas-lokal-02,surat|manajemen|2163072|draft pending final arsip
DOC-0001075,dataset_logistik_202310_5113.zip,2746340,2024-11-02,cloud-storage-aws,dataset|logistik|2746340|rekap pending final total revisi
DOC-0002061,dataset_pemasaran_202307_7877.pdf,31156997,2023-05-05,ftp-pusat,dataset|pemasaran|31156997|pending draft total file
DOC-0001149,invoice_teknologi_202303_8023.png,380615405,2023-10-26,cloud-storage-gcp,invoice|teknologi|380615405|arsip total final revisi
DOC-0000225,presentasi_teknologi_202203_6367.csv,10274483,2023-04-06,portal-upload-web,presentasi|teknologi|10274483|file approved final revisi draft
DUP-0000619,laporan_audit_202412_7580.pdf,38898696,2022-03-23,cloud-storage-gcp,laporan|audit|38898696|data revisi dokumen total
DOC-0003278,surat_teknologi_202203_4772.json,258966,2023-03-19,ftp-pusat,surat|teknologi|258966|dokumen arsip data
DOC-0001943,invoice_sdm_202410_3983.json,7799313,2024-08-25,server-arsip-jakarta,invoice|sdm|7799313|dokumen total data
DOC-0006379,log_manajemen_202301_2790.json,3766028,2023-01-17,backup-eksternal,log|manajemen|3766028|revisi dokumen final
DOC-0000590,invoice_sdm_202301_8527.jpg,1895345,2022-11-01,ftp-pusat,invoice|sdm|1895345|pending periode file final rekap
DOC-0003625,invoice_logistik_202410_0424.zip,76506,2024-04-14,portal-upload-web,invoice|logistik|76506|arsip revisi total data
DOC-0008118,memo_teknologi_202308_7164.zip,2920208,2023-08-25,cloud-storage-aws,memo|teknologi|2920208|pending periode approved total revisi
DOC-0007508,gambar_operasional_202412_8742.xlsx,28412304,2024-08-01,cloud-storage-aws,gambar|operasional|28412304|total pending periode approved rekap
DOC-0008868,invoice_logistik_202201_9801.jpg,50059,2022-07-02,server-arsip-bandung,invoice|logistik|50059|total periode dokumen approved draft
DOC-0003139,backup_logistik_202205_7721.xlsx,214996,2024-03-17,ftp-pusat,backup|logistik|214996|data periode final arsip
DOC-0001401,surat_riset_202301_4766.txt,8507157,2024-10-06,portal-upload-web,surat|riset|8507157|file total approved data
DOC-0003389,dataset_sdm_202306_4077.png,113563,2024-08-01,server-arsip-surabaya,dataset|sdm|113563|pending dokumen data draft
DOC-0006440,laporan_keuangan_202301_0317.png,23059641,2022-03-25,nas-lokal-02,laporan|keuangan|23059641|periode arsip approved draft
DOC-0002972,laporan_logistik_202405_8423.docx,162771,2022-10-05,server-arsip-surabaya,laporan|logistik|162771|periode pending data
DOC-0003928,memo_audit_202211_7756.txt,3030543,2023-07-23,portal-upload-web,memo|audit|3030543|pending revisi draft approved
DOC-0003903,dataset_manajemen_202302_2703.pdf,4086807,2024-10-28,cloud-storage-gcp,dataset|manajemen|4086807|file approved total rekap
DUP-0000328,kontrak_pemasaran_202209_6923.xlsx,4754046,2022-01-29,server-arsip-surabaya,kontrak|pemasaran|4754046|file revisi draft pending
DOC-0003838,surat_logistik_202309_5736.txt,266732,2023-01-29,cloud-storage-aws,surat|logistik|266732|final revisi pending
DOC-0000187,kontrak_logistik_202206_7007.zip,1955592,2024-04-27,server-arsip-jakarta,kontrak|logistik|1955592|file dokumen data revisi
DOC-0008695,memo_pemasaran_202308_2308.csv,274280,2023-07-31,portal-upload-web,memo|pemasaran|274280|arsip rekap pending
DUP-0000903,invoice_teknologi_202406_6376.png,1422214,2024-07-09,server-arsip-bandung,invoice|teknologi|1422214|rekap arsip final file
DOC-0007262,invoice_keuangan_202312_5478.docx,454468,2024-01-12,cloud-storage-aws,invoice|keuangan|454468|draft periode final
DUP-0000370,dataset_pemasaran_202307_6573.xml,3304437,2023-05-16,portal-upload-web,dataset|pemasaran|3304437|periode data dokumen
DOC-0005573,dataset_manajemen_202212_9599.zip,2109207,2023-08-05,portal-upload-web,dataset|manajemen|2109207|periode rekap pending file
DUP-0000182,presentasi_pemasaran_202302_4621.json,4900556,2023-12-12,backup-eksternal,presentasi|pemasaran|4900556|pending revisi draft dokumen
DOC-0003419,dataset_teknologi_202310_8666.xlsx,589207,2022-05-17,server-arsip-surabaya,dataset|teknologi|589207|data total final
DOC-0008545,gambar_audit_202301_8799.pdf,23185690,2022-05-07,portal-upload-web,gambar|audit|23185690|approved pending total
DOC-0003773,invoice_riset_202404_7227.json,342366,2024-01-04,server-arsip-bandung,invoice|riset|342366|file data revisi pending
DOC-0000365,presentasi_hukum_202303_9935.zip,442572,2023-09-16,cloud-storage-gcp,presentasi|hukum|442572|rekap draft periode
DOC-0008390,presentasi_hukum_202211_9235.png,206721,2024-03-05,nas-lokal-01,presentasi|hukum|206721|arsip file dokumen periode
DOC-0003362,backup_hukum_202205_6583.json,60196,2023-04-06,nas-lokal-01,backup|hukum|60196|revisi total final pending rekap
DOC-0008556,dataset_pemasaran_202410_3215.txt,359427,2023-10-01,cloud-storage-gcp,dataset|pemasaran|359427|file periode approved
DOC-0002699,invoice_pemasaran_202208_0945.json,252873780,2022-12-09,backup-eksternal,invoice|pemasaran|252873780|rekap periode draft revisi
DOC-0001108,log_keuangan_202301_5162.csv,2276445,2024-07-22,server-arsip-bandung,log|keuangan|2276445|dokumen arsip draft pending
DOC-0008225,surat_sdm_202404_5510.pdf,141513,2024-07-04,ftp-pusat,surat|sdm|141513|rekap file dokumen data final
DOC-0001187,invoice_audit_202408_8040.png,292789153,2022-06-20,backup-eksternal,invoice|audit|292789153|dokumen revisi rekap file
DOC-0008233,dataset_operasional_202304_0815.png,186734,2022-01-31,ftp-pusat,dataset|operasional|186734|draft periode dokumen
DOC-0000159,backup_teknologi_202404_0222.jpg,3177705,2022-06-03,nas-lokal-02,backup|teknologi|3177705|final dokumen pending rekap data
DOC-0001297,laporan_hukum_202310_6974.jpg,464517,2024-07-30,cloud-storage-aws,laporan|hukum|464517|arsip dokumen final draft
DOC-0002090,memo_hukum_202407_7574.pdf,1888687,2024-07-19,portal-upload-web,memo|hukum|1888687|file approved total dokumen
DOC-0005829,dataset_pemasaran_202402_3897.json,164249,2022-03-29,server-arsip-jakarta,dataset|pemasaran|164249|draft approved rekap final file
DOC-0005758,kontrak_manajemen_202312_4097.docx,76174,2023-04-22,portal-upload-web,kontrak|manajemen|76174|draft arsip total final file
DOC-0000035,laporan_keuangan_202208_8991.zip,167665,2022-07-26,cloud-storage-gcp,laporan|keuangan|167665|total dokumen draft
DOC-0004741,log_teknologi_202307_7121.xlsx,261303,2022-12-13,portal-upload-web,log|teknologi|261303|total pending final periode
DOC-0004467,kontrak_operasional_202211_8167.txt,4269584,2022-11-18,ftp-pusat,kontrak|operasional|4269584|periode dokumen draft total
DOC-0002986,backup_audit_202209_5378.xlsx,52915,2024-07-19,backup-eksternal,backup|audit|52915|dokumen draft total periode
DOC-0008892,memo_hukum_202407_7379.zip,397991461,2024-12-27,cloud-storage-gcp,memo|hukum|397991461|total arsip data final draft
DOC-0006467,kontrak_keuangan_202310_5919.docx,457503774,2024-11-01,server-arsip-bandung,kontrak|keuangan|457503774|rekap pending total periode arsip
DUP-0000083,laporan_manajemen_202409_2954.docx,109855,2022-08-02,server-arsip-jakarta,laporan|manajemen|109855|file periode pending
DOC-0004988,dataset_manajemen_202305_6140.xlsx,426644,2024-06-26,ftp-pusat,dataset|manajemen|426644|arsip approved rekap periode
DUP-0000605,backup_teknologi_202311_0344.pdf,332637480,2024-10-30,nas-lokal-01,backup|teknologi|332637480|rekap final total pending revisi
DOC-0005708,log_pemasaran_202404_3004.zip,498537,2022-09-28,cloud-storage-aws,log|pemasaran|498537|data revisi rekap approved draft
DOC-0003585,dataset_audit_202211_5039.zip,4740599,2023-01-27,nas-lokal-02,dataset|audit|4740599|pending revisi approved data arsip
DOC-0006306,log_operasional_202307_7963.docx,2405739,2024-05-18,portal-upload-web,log|operasional|2405739|file final dokumen pending rekap
DOC-0006814,log_teknologi_202308_3744.zip,297634,2024-01-28,nas-lokal-01,log|teknologi|297634|data revisi approved
DOC-0007005,log_sdm_202411_0882.png,351980,2022-11-29,portal-upload-web,log|sdm|351980|revisi dokumen arsip rekap
DOC-0005019,surat_riset_202401_7706.json,1802509,2023-02-24,server-arsip-bandung,surat|riset|1802509|dokumen approved final
DOC-0006584,log_hukum_202204_7557.xlsx,11775168,2023-06-28,backup-eksternal,log|hukum|11775168|final total revisi pending dokumen
DOC-0005398,log_pemasaran_202201_3363.xlsx,298226,2024-04-11,cloud-storage-aws,log|pemasaran|298226|total arsip data periode
DOC-0007516,dataset_pemasaran_202201_7909.pdf,805501,2023-09-05,nas-lokal-01,dataset|pemasaran|805501|revisi arsip periode total
DOC-0001001,gambar_riset_202311_6505.docx,103998,2023-05-22,server-arsip-surabaya,gambar|riset|103998|draft dokumen revisi final
DOC-0001602,memo_pemasaran_202409_2165.xml,2384071,2022-05-26,nas-lokal-02,memo|pemasaran|2384071|total dokumen data
DOC-0007156,log_pemasaran_202207_2213.zip,326656,2022-07-08,server-arsip-bandung,log|pemasaran|326656|data dokumen pending final
DOC-0006627,presentasi_keuangan_202406_9507.zip,484167,2023-04-14,backup-eksternal,presentasi|keuangan|484167|periode draft dokumen
DOC-0001095,presentasi_audit_202207_7161.json,220697661,2024-06-12,nas-lokal-02,presentasi|audit|220697661|file total draft dokumen
DOC-0005669,dataset_riset_202202_4966.xlsx,15978652,2023-06-30,cloud-storage-aws,dataset|riset|15978652|file final periode
DOC-0001751,invoice_teknologi_202311_1427.txt,187696,2024-01-08,server-arsip-bandung,invoice|teknologi|187696|draft dokumen revisi data pending
DOC-0002788,laporan_audit_202403_2142.json,217773,2024-03-04,ftp-pusat,laporan|audit|217773|periode rekap dokumen file
DOC-0003028,invoice_pemasaran_202310_6827.zip,380322,2023-02-17,nas-lokal-01,invoice|pemasaran|380322|data file rekap revisi
DOC-0001292,kontrak_sdm_202212_0137.pdf,115239,2022-01-12,nas-lokal-02,kontrak|sdm|115239|revisi rekap draft
DOC-0003054,log_logistik_202401_4127.xml,2123021,2024-06-04,nas-lokal-02,log|logistik|2123021|total arsip rekap revisi periode
DOC-0008848,kontrak_operasional_202206_0699.txt,130254,2023-01-11,server-arsip-surabaya,kontrak|operasional|130254|dokumen file periode
DOC-0004848,surat_hukum_202409_3839.xlsx,1348018,2024-12-18,ftp-pusat,surat|hukum|1348018|periode total draft arsip
DUP-0000841,kontrak_logistik_202203_6806.docx,202211,2022-11-16,backup-eksternal,kontrak|logistik|202211|arsip pending draft
DOC-0003528,invoice_keuangan_202407_5553.xml,2064996,2024-10-23,server-arsip-bandung,invoice|keuangan|2064996|pending total dokumen file arsip
DOC-0007771,invoice_sdm_202203_2454.pdf,163082,2022-06-17,nas-lokal-02,invoice|sdm|163082|approved dokumen revisi file periode
DOC-0006193,dataset_audit_202302_4789.csv,39295530,2022-02-07,cloud-storage-gcp,dataset|audit|39295530|rekap total revisi dokumen
DUP-0000325,memo_logistik_202206_6456.png,460423,2022-04-25,nas-lokal-02,memo|logistik|460423|draft file data revisi
DOC-0000864,kontrak_teknologi_202402_4505.xlsx,35562475,2022-01-27,server-arsip-bandung,kontrak|teknologi|35562475|data approved final revisi draft
DUP-0000448,memo_hukum_202401_7425.json,4726812,2022-10-22,ftp-pusat,memo|hukum|4726812|approved rekap data pending
DOC-0003592,kontrak_pemasaran_202401_5121.pdf,366539,2023-11-23,portal-upload-web,kontrak|pemasaran|366539|file approved dokumen pending revisi
DOC-0002403,presentasi_riset_202407_7136.zip,299656,2022-05-01,portal-upload-web,presentasi|riset|299656|approved periode draft arsip
DOC-0002607,invoice_pemasaran_202201_2403.docx,16831,2022-10-14,ftp-pusat,invoice|pemasaran|16831|arsip pending dokumen revisi
DOC-0003816,laporan_audit_202202_0677.jpg,12797,2022-06-30,cloud-storage-gcp,laporan|audit|12797|file draft arsip dokumen periode
DOC-0003513,invoice_pemasaran_202410_7796.pdf,24784850,2024-12-26,server-arsip-bandung,invoice|pemasaran|24784850|final approved total
DOC-0002760,log_teknologi_202304_2284.xlsx,341404,2023-05-27,backup-eksternal,log|teknologi|341404|data dokumen total
DUP-0000016,dataset_pemasaran_202212_2365.txt,24880913,2024-07-17,cloud-storage-gcp,dataset|pemasaran|24880913|total pending dokumen
DOC-0001098,kontrak_hukum_202302_5584.png,40116940,2022-06-26,nas-lokal-02,kontrak|hukum|40116940|total pending draft approved
DUP-0000597,memo_pemasaran_202412_7694.json,4144860,2022-12-19,nas-lokal-02,memo|pemasaran|4144860|final periode file
DOC-0004779,surat_operasional_202205_1306.json,2578320,2023-03-25,portal-upload-web,surat|operasional|2578320|periode dokumen total approved
DOC-0005015,surat_operasional_202412_6301.csv,335966,2024-09-17,ftp-pusat,surat|operasional|335966|revisi periode approved
DOC-0004254,laporan_sdm_202401_7200.txt,395462,2024-06-26,backup-eksternal,laporan|sdm|395462|arsip pending final total
DOC-0000837,kontrak_operasional_202202_3856.png,1766745,2022-10-13,nas-lokal-01,kontrak|operasional|1766745|arsip rekap pending approved total
DOC-0003764,backup_sdm_202202_3197.xml,4302970,2023-04-16,nas-lokal-01,backup|sdm|4302970|file dokumen periode pending
DOC-0002511,log_manajemen_202404_7624.txt,313510,2022-08-03,server-arsip-bandung,log|manajemen|313510|pending file approved dokumen
DOC-0001449,backup_hukum_202309_9077.docx,12314385,2023-01-22,backup-eksternal,backup|hukum|12314385|revisi draft approved pending
DOC-0001745,memo_keuangan_202405_7948.csv,238774,2024-07-22,nas-lokal-01,memo|keuangan|238774|periode approved dokumen total
DOC-0004094,invoice_riset_202301_4146.pdf,2356344,2024-05-13,nas-lokal-01,invoice|riset|2356344|revisi arsip pending file approved
DOC-0003895,dataset_hukum_202208_7531.txt,768085,2023-08-07,ftp-pusat,dataset|hukum|768085|periode arsip total
DOC-0005238,log_teknologi_202404_7525.xlsx,192952,2023-05-09,ftp-pusat,log|teknologi|192952|file periode rekap dokumen
DOC-0006943,surat_sdm_202404_9593.xml,415265,2022-09-16,server-arsip-bandung,surat|sdm|415265|final periode dokumen
DOC-0004220,gambar_audit_202405_8541.csv,238780,2024-10-15,server-arsip-bandung,gambar|audit|238780|arsip pending rekap revisi
DOC-0003611,presentasi_hukum_202309_1480.csv,487540,2022-11-14,cloud-storage-gcp,presentasi|hukum|487540|total periode pending
DOC-0008033,log_operasional_202208_7120.zip,465683,2023-01-21,ftp-pusat,log|operasional|465683|revisi file approved
DUP-0000885,backup_teknologi_202212_7016.json,337861,2023-09-04,nas-lokal-02,backup|teknologi|337861|dokumen rekap periode
DOC-0003324,presentasi_sdm_202408_3991.pdf,31462156,2023-05-04,backup-eksternal,presentasi|sdm|31462156|revisi arsip data
DUP-0000853,presentasi_audit_202303_1390.pdf,58457,2024-01-26,nas-lokal-02,presentasi|audit|58457|final file total draft revisi
DOC-0002870,log_manajemen_202405_1904.csv,23075206,2023-05-18,server-arsip-jakarta,log|manajemen|23075206|final dokumen revisi
DOC-0006934,memo_pemasaran_202208_6763.csv,2787979,2022-04-18,cloud-storage-aws,memo|pemasaran|2787979|periode final file data
DUP-0000859,memo_pemasaran_202409_4380.png,43433386,2024-07-31,cloud-storage-aws,memo|pemasaran|43433386|arsip rekap periode draft final
DOC-0008109,surat_pemasaran_202207_6813.docx,167643203,2024-10-04,nas-lokal-02,surat|pemasaran|167643203|total rekap arsip
DOC-0005075,dataset_operasional_202210_1739.xlsx,219688,2023-09-06,nas-lokal-01,dataset|operasional|219688|pending revisi final draft total
DOC-0001365,dataset_operasional_202212_3389.xml,258987,2022-07-06,cloud-storage-aws,dataset|operasional|258987|total dokumen file approved
DUP-0000672,kontrak_logistik_202212_0079.zip,432518,2023-07-11,ftp-pusat,kontrak|logistik|432518|file data approved total
DOC-0002222,surat_teknologi_202401_6476.docx,428985073,2022-10-31,portal-upload-web,surat|teknologi|428985073|total periode final rekap
DOC-0004294,memo_keuangan_202408_9406.docx,161040320,2023-08-29,nas-lokal-02,memo|keuangan|161040320|periode arsip draft data
DOC-0000700,gambar_manajemen_202405_3280.xml,6725627,2023-01-23,backup-eksternal,gambar|manajemen|6725627|final total pending
DOC-0002581,dataset_logistik_202305_0084.zip,1459012,2024-02-19,nas-lokal-02,dataset|logistik|1459012|periode file revisi final
DOC-0003724,backup_pemasaran_202405_1871.png,109136636,2023-09-17,backup-eksternal,backup|pemasaran|109136636|final draft revisi file dokumen
DOC-0008354,dataset_operasional_202307_2648.jpg,5883056,2023-06-22,nas-lokal-01,dataset|operasional|5883056|final file revisi arsip draft
DOC-0001207,presentasi_manajemen_202202_1863.zip,561886,2022-05-31,ftp-pusat,presentasi|manajemen|561886|dokumen draft rekap
DOC-0004730,invoice_sdm_202211_7269.json,64497,2024-05-20,nas-lokal-01,invoice|sdm|64497|draft approved rekap file
DOC-0008139,kontrak_operasional_202303_0538.csv,168857,2022-10-14,nas-lokal-02,kontrak|operasional|168857|total pending arsip approved
DOC-0005699,log_keuangan_202203_4673.png,4191632,2024-08-29,server-arsip-surabaya,log|keuangan|4191632|dokumen final arsip draft
DUP-0000504,gambar_logistik_202412_8628.zip,49819938,2022-01-08,nas-lokal-01,gambar|logistik|49819938|file draft final approved data
DOC-0001566,invoice_audit_202412_9032.xlsx,245939,2022-09-06,cloud-storage-gcp,invoice|audit|245939|approved draft revisi final file
DOC-0005932,backup_pemasaran_202208_1524.png,573580,2022-07-04,cloud-storage-aws,backup|pemasaran|573580|periode approved revisi total
DOC-0002682,log_teknologi_202402_3248.txt,38536856,2022-07-29,server-arsip-bandung,log|teknologi|38536856|dokumen total revisi draft
DOC-0008240,invoice_logistik_202411_0855.pdf,1154831,2024-10-03,backup-eksternal,invoice|logistik|1154831|periode approved data final
DOC-0001071,gambar_keuangan_202302_7492.csv,27074903,2023-04-06,backup-eksternal,gambar|keuangan|27074903|data file total draft
DOC-0004798,kontrak_keuangan_202303_0179.json,19382589,2024-01-20,ftp-pusat,kontrak|keuangan|19382589|data rekap total file dokumen
DOC-0005136,backup_operasional_202308_9300.json,356922,2022-05-13,nas-lokal-02,backup|operasional|356922|data total arsip
DOC-0001520,surat_pemasaran_202303_3258.xlsx,25844925,2022-02-08,server-arsip-jakarta,surat|pemasaran|25844925|pending periode arsip data
DOC-0000985,kontrak_riset_202404_2324.xml,10682639,2022-09-08,cloud-storage-gcp,kontrak|riset|10682639|file draft periode data
