id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
DUP-0002831,kontrak_riset_202406_5555.xml,242594,2022-10-15,cloud-storage-aws,kontrak|riset|242594|rekap pending arsip total
DOC-0003061,backup_sdm_202303_4795.png,121890,2024-02-10,server-arsip-bandung,backup|sdm|121890|file rekap periode draft
DOC-0023184,gambar_teknologi_202311_7642.json,187105,2024-08-10,nas-lokal-02,gambar|teknologi|187105|dokumen revisi final arsip total
DOC-0039330,backup_manajemen_202211_2871.png,109490,2023-03-19,server-arsip-bandung,backup|manajemen|109490|data draft final approved rekap
DOC-0001222,presentasi_sdm_202402_0004.png,995453,2024-01-22,ftp-pusat,presentasi|sdm|995453|final rekap pending draft dokumen
DOC-0034847,invoice_hukum_202312_4884.csv,4691489,2023-02-08,cloud-storage-aws,invoice|hukum|4691489|periode rekap final data
DOC-0017989,presentasi_manajemen_202403_9606.json,37917226,2023-01-15,server-arsip-surabaya,presentasi|manajemen|37917226|data dokumen draft
DUP-0003482,invoice_pemasaran_202305_0635.zip,219165,2022-03-06,server-arsip-bandung,invoice|pemasaran|219165|total revisi approved arsip draft
DOC-0040405,backup_teknologi_202311_8952.zip,89281,2022-06-29,ftp-pusat,backup|teknologi|89281|dokumen rekap file revisi approved
DOC-0028563,laporan_sdm_202411_9239.pdf,28506,2023-06-15,server-arsip-bandung,laporan|sdm|28506|arsip rekap total final file
DOC-0033241,log_operasional_202409_9194.json,4495233,2022-02-19,server-arsip-jakarta,log|operasional|4495233|rekap dokumen revisi periode draft
DOC-0015405,backup_audit_202304_6969.xlsx,219544,2023-07-06,ftp-pusat,backup|audit|219544|periode final rekap dokumen pending
DOC-0005390,surat_teknologi_202208_7123.txt,358151,2022-08-12,portal-upload-web,surat|teknologi|358151|approved data arsip draft
DOC-0020349,log_keuangan_202406_4461.xlsx,35459028,2024-05-16,server-arsip-jakarta,log|keuangan|35459028|approved pending file revisi final
DOC-0022192,gambar_audit_202310_4926.txt,242264227,2023-07-02,portal-upload-web,gambar|audit|242264227|periode total dokumen rekap
DOC-0018436,backup_riset_202406_7549.zip,4567803,2022-04-07,backup-eksternal,backup|riset|4567803|approved data periode
DOC-0033328,log_audit_202407_8160.csv,122341,2024-07-14,server-arsip-surabaya,log|audit|122341|periode pending approved dokumen
DOC-0004617,gambar_riset_202304_1916.txt,241718375,2023-02-16,portal-upload-web,gambar|riset|241718375|data file approved total
DOC-0022464,memo_hukum_202202_8987.csv,21811848,2023-12-30,server-arsip-bandung,memo|hukum|21811848|draft file total revisi arsip
DOC-0027385,presentasi_hukum_202208_4314.jpg,434358,2024-01-20,server-arsip-surabaya,presentasi|hukum|434358|data file rekap final approved
DOC-0008765,log_hukum_202303_9373.zip,4854585,2022-12-26,ftp-pusat,log|hukum|4854585|revisi pending arsip final draft
DUP-0004952,memo_sdm_202205_4919.txt,2639539,2023-02-17,backup-eksternal,memo|sdm|2639539|arsip final pending
DOC-0005961,kontrak_operasional_202202_6909.zip,2023449,2022-04-26,cloud-storage-gcp,kontrak|operasional|2023449|dokumen file total revisi
DOC-0003147,surat_sdm_202308_1218.docx,223950,2023-04-23,cloud-storage-aws,surat|sdm|223950|final rekap draft
DOC-0007189,presentasi_audit_202201_3019.json,892773,2023-11-08,nas-lokal-02,presentasi|audit|892773|approved total arsip revisi rekap
DOC-0001709,gambar_sdm_202307_3125.zip,35574715,2022-05-14,ftp-pusat,gambar|sdm|35574715|total file data
DUP-0002846,presentasi_sdm_202412_6334.csv,324970,2022-10-05,cloud-storage-gcp,presentasi|sdm|324970|dokumen draft pending periode
DUP-0000229,laporan_audit_202206_9688.zip,4492134,2022-06-21,server-arsip-bandung,laporan|audit|4492134|rekap pending periode final
DOC-0039013,gambar_keuangan_202407_8548.json,207556,2024-03-24,cloud-storage-aws,gambar|keuangan|207556|approved arsip periode data rekap
DOC-0022676,gambar_keuangan_202301_5465.png,4519427,2023-11-25,portal-upload-web,gambar|keuangan|4519427|revisi dokumen periode
DOC-0031627,kontrak_hukum_202206_7488.zip,347636,2024-10-12,cloud-storage-aws,kontrak|hukum|347636|total dokumen arsip
DOC-0009843,kontrak_hukum_202210_3644.txt,33234738,2024-03-15,portal-upload-web,kontrak|hukum|33234738|approved file final
DOC-0039150,dataset_hukum_202305_7152.xml,274575,2022-01-07,nas-lokal-02,dataset|hukum|274575|pending rekap approved arsip
DUP-0003952,backup_pemasaran_202209_6580.csv,3513770,2024-05-28,server-arsip-jakarta,backup|pemasaran|3513770|total approved file data
DOC-0039467,kontrak_pemasaran_202201_2185.jpg,390550,2023-09-17,cloud-storage-gcp,kontrak|pemasaran|390550|pending periode data
DOC-0036696,log_logistik_202210_3078.pdf,250720,2024-08-21,cloud-storage-aws,log|logistik|250720|arsip dokumen revisi
DOC-0027816,log_hukum_202203_5876.png,4415510,2023-07-12,ftp-pusat,log|hukum|4415510|pending draft arsip periode final
DOC-0009484,kontrak_hukum_202409_4337.csv,1325774,2023-01-13,nas-lokal-01,kontrak|hukum|1325774|pending arsip approved rekap periode
DOC-0017904,backup_riset_202309_1583.pdf,12298638,2023-11-21,server-arsip-jakarta,backup|riset|12298638|arsip dokumen final rekap
DUP-0004996,surat_keuangan_202205_9695.json,85994,2023-12-22,server-arsip-bandung,surat|keuangan|85994|arsip rekap file pending approved
DOC-0042007,log_manajemen_202401_1214.xml,129782247,2022-09-06,cloud-storage-gcp,log|manajemen|129782247|arsip periode rekap pending
DOC-0044950,kontrak_sdm_202301_0697.pdf,3396871,2024-05-05,nas-lokal-02,kontrak|sdm|3396871|approved data periode pending file
DOC-0018973,surat_pemasaran_202407_8143.json,4780020,2022-05-02,ftp-pusat,surat|pemasaran|4780020|arsip pending file revisi
DOC-0038549,log_audit_202208_6912.xml,1758812,2022-10-12,backup-eksternal,log|audit|1758812|data pending revisi draft total
DOC-0012605,gambar_logistik_202310_1367.zip,13609435,2024-10-02,cloud-storage-aws,gambar|logistik|13609435|file dokumen arsip revisi draft
DOC-0002536,backup_pemasaran_202312_3843.pdf,377794,2022-01-07,server-arsip-bandung,backup|pemasaran|377794|arsip draft pending rekap
DOC-0029202,surat_audit_202212_8265.xlsx,264641368,2022-09-05,portal-upload-web,surat|audit|264641368|final arsip revisi
DOC-0032000,backup_pemasaran_202306_2027.csv,24969,2022-12-25,cloud-storage-gcp,backup|pemasaran|24969|final arsip dokumen file
DOC-0003001,invoice_riset_202205_2543.pdf,844569,2023-01-06,nas-lokal-01,invoice|riset|844569|pending total data
DOC-0009910,presentasi_riset_202312_7812.pdf,29072936,2022-05-11,server-arsip-jakarta,presentasi|riset|29072936|approved pending rekap file arsip
DOC-0027628,presentasi_manajemen_202212_5929.docx,487957,2023-10-17,server-arsip-surabaya,presentasi|manajemen|487957|rekap arsip dokumen file total
DOC-0022311,gambar_operasional_202402_6294.txt,362302,2022-02-28,server-arsip-bandung,gambar|operasional|362302|arsip draft file rekap
DUP-0001471,backup_riset_202202_3038.docx,73186,2024-07-03,cloud-storage-gcp,backup|riset|73186|final total rekap file approved
DOC-0028853,laporan_manajemen_202310_7628.docx,510141,2023-02-06,cloud-storage-gcp,laporan|manajemen|510141|rekap pending final arsip
DOC-0004157,dataset_riset_202206_4023.docx,4938416,2022-03-04,server-arsip-jakarta,dataset|riset|4938416|pending dokumen periode total
DOC-0027234,dataset_manajemen_202403_0777.xml,253383,2023-07-25,cloud-storage-aws,dataset|manajemen|253383|pending final revisi dokumen
DOC-0031125,surat_audit_202201_2747.pdf,20193716,2024-01-21,nas-lokal-02,surat|audit|20193716|data rekap dokumen final file
DOC-0016574,presentasi_manajemen_202201_0768.docx,26666123,2022-09-13,backup-eksternal,presentasi|manajemen|26666123|revisi arsip file dokumen total
DOC-0032617,invoice_pemasaran_202407_8744.pdf,1774089,2022-11-27,server-arsip-jakarta,invoice|pemasaran|1774089|file final arsip
DOC-0017424,dataset_keuangan_202212_2293.png,326133718,2023-01-04,cloud-storage-aws,dataset|keuangan|326133718|data periode revisi dokumen total
DOC-0036988,laporan_pemasaran_202306_0242.txt,168459,2024-07-24,server-arsip-bandung,laporan|pemasaran|168459|draft pending arsip total rekap
DOC-0003439,laporan_manajemen_202211_7317.png,39480,2024-04-26,server-arsip-bandung,laporan|manajemen|39480|rekap draft file revisi periode
DOC-0010891,presentasi_audit_202308_5770.docx,47916040,2023-12-13,ftp-pusat,presentasi|audit|47916040|dokumen draft pending
DOC-0013016,surat_audit_202301_1431.pdf,2591055,2022-10-31,nas-lokal-01,surat|audit|2591055|dokumen data arsip pending
DOC-0013951,surat_hukum_202304_1341.json,164047,2024-04-05,backup-eksternal,surat|hukum|164047|pending revisi total
DOC-0034938,log_sdm_202205_6298.png,3572299,2024-01-13,cloud-storage-aws,log|sdm|3572299|approved arsip revisi pending
DOC-0042003,memo_manajemen_202201_7340.xlsx,62322,2022-06-21,cloud-storage-gcp,memo|manajemen|62322|revisi final file
DOC-0003383,presentasi_logistik_202209_1428.csv,26145,2022-10-16,server-arsip-bandung,presentasi|logistik|26145|final file revisi arsip pending
DOC-0028871,kontrak_riset_202302_5316.json,7713771,2023-08-19,cloud-storage-gcp,kontrak|riset|7713771|pending data draft file revisi
DOC-0005219,dataset_sdm_202308_3375.json,71392,2024-01-10,server-arsip-bandung,dataset|sdm|71392|arsip revisi pending final
DOC-0040064,memo_teknologi_202403_2456.docx,3056561,2023-12-19,ftp-pusat,memo|teknologi|3056561|final dokumen approved
DOC-0014344,presentasi_keuangan_202409_5057.xml,358140,2023-04-28,ftp-pusat,presentasi|keuangan|358140|approved pending data rekap
DOC-0010680,invoice_manajemen_202211_1078.txt,11091442,2024-07-25,server-arsip-surabaya,invoice|manajemen|11091442|periode dokumen file data pending
DOC-0038439,kontrak_keuangan_202301_8707.zip,389164,2023-07-18,portal-upload-web,kontrak|keuangan|389164|rekap final draft file data
DOC-0021966,kontrak_audit_202302_2686.png,377594,2023-04-04,backup-eksternal,kontrak|audit|377594|arsip pending final periode data
DUP-0002299,backup_audit_202312_0308.json,4522212,2023-04-13,nas-lokal-02,backup|audit|4522212|total periode revisi
DOC-0031481,log_audit_202210_6318.png,6933878,2024-06-14,nas-lokal-02,log|audit|6933878|dokumen arsip pending
DOC-0044672,dataset_keuangan_202201_6888.csv,49924638,2022-04-17,nas-lokal-01,dataset|keuangan|49924638|dokumen draft periode data
DOC-0028061,invoice_hukum_202311_3185.xlsx,15639570,2023-02-01,cloud-storage-aws,invoice|hukum|15639570|dokumen approved draft rekap
DOC-0031724,backup_audit_202312_9241.xml,7936188,2024-02-27,cloud-storage-gcp,backup|audit|7936188|draft final arsip
DOC-0004056,kontrak_logistik_202307_1064.jpg,37320467,2023-08-26,backup-eksternal,kontrak|logistik|37320467|rekap dokumen draft
DOC-0033971,invoice_pemasaran_202206_9022.json,411832299,2023-05-31,nas-lokal-02,invoice|pemasaran|411832299|pending arsip periode rekap total
DOC-0012360,log_sdm_202207_0663.csv,3473008,2023-06-27,ftp-pusat,log|sdm|3473008|draft approved revisi
DOC-0016792,invoice_sdm_202305_2537.docx,418831,2023-11-25,cloud-storage-aws,invoice|sdm|418831|total draft rekap dokumen file
DOC-0035867,dataset_pemasaran_202206_4290.jpg,2280912,2024-05-30,cloud-storage-gcp,dataset|pemasaran|2280912|final dokumen data revisi file
DOC-0024623,dataset_manajemen_202407_0093.zip,100499,2023-09-19,ftp-pusat,dataset|manajemen|100499|periode revisi file
DOC-0001140,presentasi_hukum_202208_3980.xlsx,170813162,2023-04-13,server-arsip-surabaya,presentasi|hukum|170813162|draft dokumen revisi periode
DOC-0007200,invoice_operasional_202401_8174.jpg,24466,2023-09-08,portal-upload-web,invoice|operasional|24466|file draft final
DUP-0000156,backup_hukum_202203_3004.jpg,314374,2022-05-31,backup-eksternal,backup|hukum|314374|final data file
DOC-0028193,memo_pemasaran_202212_7633.csv,3265912,2024-04-17,nas-lokal-02,memo|pemasaran|3265912|rekap file draft
DOC-0010748,log_manajemen_202208_9752.xml,91908,2022-02-18,nas-lokal-02,log|manajemen|91908|approved revisi arsip dokumen
DOC-0022553,log_operasional_202401_1138.xml,1579143,2024-08-12,server-arsip-surabaya,log|operasional|1579143|revisi total data
DOC-0031669,gambar_audit_202405_1307.csv,41965558,2023-04-21,nas-lokal-01,gambar|audit|41965558|data revisi final
DOC-0032604,laporan_teknologi_202203_7789.docx,447008,2023-03-04,server-arsip-bandung,laporan|teknologi|447008|draft file final approved rekap
DOC-0012159,backup_logistik_202411_6418.zip,3663169,2022-12-24,backup-eksternal,backup|logistik|3663169|file rekap pending data approved
DUP-0001314,kontrak_keuangan_202311_6024.zip,299180071,2023-07-19,nas-lokal-01,kontrak|keuangan|299180071|periode data final pending
DOC-0032320,backup_operasional_202406_9204.zip,381756,2022-01-20,ftp-pusat,backup|operasional|381756|approved revisi total
DOC-0043496,log_manajemen_202212_1186.zip,1132564,2022-12-09,cloud-storage-aws,log|manajemen|1132564|rekap draft file arsip data
DOC-0007021,kontrak_riset_202210_5476.jpg,718094,2024-06-03,nas-lokal-01,kontrak|riset|718094|rekap file revisi pending draft
DOC-0009878,memo_sdm_202210_2644.pdf,3954838,2024-06-18,portal-upload-web,memo|sdm|3954838|approved periode final rekap
DOC-0041379,kontrak_keuangan_202202_7265.csv,36662,2022-08-11,server-arsip-bandung,kontrak|keuangan|36662|file final approved arsip
DOC-0028218,surat_riset_202211_0238.csv,1407031,2023-04-19,nas-lokal-02,surat|riset|1407031|total rekap approved
DOC-0029460,kontrak_operasional_202409_5758.csv,133545397,2023-10-15,nas-lokal-02,kontrak|operasional|133545397|arsip final dokumen
DOC-0041734,backup_sdm_202208_5970.zip,31427,2024-10-05,server-arsip-bandung,backup|sdm|31427|rekap draft revisi data
DOC-0040040,memo_riset_202210_7118.jpg,153155686,2022-05-07,cloud-storage-aws,memo|riset|153155686|draft data approved
DOC-0002410,backup_riset_202308_9042.json,38686,2022-10-22,nas-lokal-02,backup|riset|38686|pending draft arsip
DOC-0023490,kontrak_pemasaran_202410_1729.json,29666069,2022-02-01,server-arsip-jakarta,kontrak|pemasaran|29666069|file revisi approved final
DOC-0026235,log_manajemen_202201_3697.pdf,137247,2023-08-21,server-arsip-bandung,log|manajemen|137247|file approved draft pending arsip
DOC-0004602,presentasi_teknologi_202403_5696.docx,465698,2024-12-08,server-arsip-surabaya,presentasi|teknologi|465698|data pending revisi draft
DOC-0000308,log_sdm_202308_3322.csv,18271059,2022-07-31,backup-eksternal,log|sdm|18271059|data draft rekap arsip file
DOC-0027486,invoice_audit_202202_5088.xml,486645,2022-07-06,portal-upload-web,invoice|audit|486645|draft file periode
DOC-0005185,laporan_sdm_202309_9888.json,232752,2024-03-21,server-arsip-surabaya,laporan|sdm|232752|file approved draft
DOC-0027626,presentasi_teknologi_202312_8369.xlsx,79864,2024-10-10,server-arsip-surabaya,presentasi|teknologi|79864|arsip approved total
DOC-0010713,memo_sdm_202411_3372.xlsx,50410,2024-12-11,ftp-pusat,memo|sdm|50410|pending draft arsip periode data
DOC-0006044,laporan_riset_202205_8484.xml,157422,2022-05-04,cloud-storage-gcp,laporan|riset|157422|rekap file final
DOC-0017832,presentasi_logistik_202308_3600.jpg,71804,2024-04-08,nas-lokal-01,presentasi|logistik|71804|approved file total
DOC-0025003,laporan_manajemen_202411_6003.txt,3602348,2023-03-02,server-arsip-surabaya,laporan|manajemen|3602348|periode data pending rekap draft
DOC-0018046,backup_keuangan_202306_1055.docx,61197,2022-02-16,portal-upload-web,backup|keuangan|61197|periode dokumen total
DOC-0028598,kontrak_hukum_202201_9261.pdf,281163,2023-08-24,nas-lokal-01,kontrak|hukum|281163|data periode file
DOC-0015826,dataset_hukum_202403_6371.docx,3115786,2022-03-01,server-arsip-bandung,dataset|hukum|3115786|rekap arsip pending draft
DOC-0015279,surat_sdm_202410_2900.csv,361961780,2024-06-22,nas-lokal-01,surat|sdm|361961780|total dokumen final rekap
DOC-0025351,log_keuangan_202307_6033.xml,332111,2024-03-08,nas-lokal-01,log|keuangan|332111|pending data draft
DUP-0003500,dataset_keuangan_202308_0443.zip,1498999,2023-05-28,server-arsip-jakarta,dataset|keuangan|1498999|periode final arsip dokumen
DOC-0008992,memo_keuangan_202203_9527.xml,263728,2023-09-07,server-arsip-bandung,memo|keuangan|263728|arsip file periode total
DUP-0000626,dataset_logistik_202406_1298.docx,4616419,2024-02-18,server-arsip-bandung,dataset|logistik|4616419|total approved dokumen pending
DOC-0018582,gambar_hukum_202208_4508.csv,81405104,2024-04-20,cloud-storage-gcp,gambar|hukum|81405104|file total rekap
DOC-0021693,backup_manajemen_202404_1677.txt,17851929,2023-09-04,ftp-pusat,backup|manajemen|17851929|approved dokumen pending
DOC-0030412,backup_teknologi_202202_6929.png,824578,2022-11-29,server-arsip-jakarta,backup|teknologi|824578|periode approved draft pending total
DOC-0010809,invoice_pemasaran_202405_6750.jpg,2706908,2022-05-03,backup-eksternal,invoice|pemasaran|2706908|arsip approved total final
DOC-0032801,log_hukum_202211_9215.png,492360,2023-04-06,nas-lokal-01,log|hukum|492360|data final periode arsip file
DOC-0035247,gambar_sdm_202408_7373.pdf,3448754,2024-02-23,server-arsip-surabaya,gambar|sdm|3448754|file revisi arsip rekap draft
DOC-0005200,surat_teknologi_202403_7713.csv,8598487,2022-04-17,server-arsip-surabaya,surat|teknologi|8598487|periode draft arsip
DOC-0007458,gambar_pemasaran_202406_8523.csv,19449,2024-06-07,cloud-storage-aws,gambar|pemasaran|19449|final arsip revisi dokumen
DOC-0001087,gambar_hukum_202201_4896.xml,66763,2022-09-18,cloud-storage-gcp,gambar|hukum|66763|approved dokumen revisi
DOC-0004716,dataset_riset_202402_7406.png,170416,2022-04-19,server-arsip-bandung,dataset|riset|170416|pending arsip revisi draft approved
DOC-0012696,log_pemasaran_202205_3428.xlsx,30394194,2022-12-11,nas-lokal-02,log|pemasaran|30394194|dokumen data rekap revisi periode
DOC-0034243,dataset_teknologi_202312_0784.json,205520851,2023-02-26,cloud-storage-aws,dataset|teknologi|205520851|arsip rekap periode
DOC-0016375,dataset_logistik_202408_9899.zip,43782044,2023-02-17,portal-upload-web,dataset|logistik|43782044|file final revisi
DOC-0018672,presentasi_logistik_202405_4193.docx,45985802,2024-07-05,portal-upload-web,presentasi|logistik|45985802|draft arsip final
DOC-0011172,invoice_audit_202302_0677.xml,30106329,2023-10-07,nas-lokal-02,invoice|audit|30106329|arsip pending file approved periode
DOC-0037373,presentasi_manajemen_202311_6615.pdf,189115,2024-04-02,server-arsip-surabaya,presentasi|manajemen|189115|arsip file approved pending revisi
DOC-0035354,backup_teknologi_202304_9103.csv,282210932,2024-06-09,server-arsip-bandung,backup|teknologi|282210932|final total file pending
DOC-0016200,backup_pemasaran_202202_6406.csv,684654,2022-05-26,nas-lokal-01,backup|pemasaran|684654|data periode file dokumen
DOC-0007130,presentasi_teknologi_202405_4990.xlsx,443830138,2024-12-26,server-arsip-bandung,presentasi|teknologi|443830138|draft arsip data rekap file
DOC-0032452,log_operasional_202305_9503.jpg,421259186,2022-10-23,cloud-storage-aws,log|operasional|421259186|data pending periode draft file
DOC-0012475,presentasi_audit_202210_2357.docx,2057343,2023-08-10,ftp-pusat,presentasi|audit|2057343|pending revisi arsip
DOC-0028970,presentasi_logistik_202406_6269.txt,27880776,2022-02-04,backup-eksternal,presentasi|logistik|27880776|rekap data dokumen periode
DUP-0004347,gambar_logistik_202302_8956.json,720408,2024-11-14,server-arsip-jakarta,gambar|logistik|720408|final draft pending file
DOC-0011570,dataset_sdm_202205_1535.pdf,298740262,2024-09-24,portal-upload-web,dataset|sdm|298740262|dokumen data revisi rekap
DOC-0040375,memo_hukum_202206_1869.zip,49094,2024-02-22,server-arsip-bandung,memo|hukum|49094|rekap dokumen pending periode total
DOC-0014593,surat_pemasaran_202308_1301.pdf,3461395,2022-11-11,cloud-storage-gcp,surat|pemasaran|3461395|draft rekap final total periode
DOC-0011487,gambar_teknologi_202202_9587.xlsx,387028437,2024-05-27,nas-lokal-02,gambar|teknologi|387028437|total periode data
DOC-0036960,memo_riset_202305_7349.xlsx,25938476,2024-09-26,ftp-pusat,memo|riset|25938476|data arsip rekap total
DOC-0013973,surat_sdm_202203_5913.csv,325848,2023-12-17,server-arsip-surabaya,surat|sdm|325848|total dokumen periode
DOC-0027295,memo_operasional_202407_7730.txt,3838984,2024-06-04,cloud-storage-gcp,memo|operasional|3838984|dokumen approved arsip revisi pending
DOC-0028080,laporan_pemasaran_202404_3872.txt,460512629,2023-02-13,server-arsip-surabaya,laporan|pemasaran|460512629|periode file data pending approved
DOC-0000318,laporan_sdm_202203_0043.zip,468299,2024-04-26,ftp-pusat,laporan|sdm|468299|data file arsip
DUP-0004940,kontrak_pemasaran_202412_6244.jpg,3676351,2023-04-04,cloud-storage-gcp,kontrak|pemasaran|3676351|draft dokumen data total approved
DOC-0030386,kontrak_operasional_202311_8122.xlsx,4612793,2024-11-11,nas-lokal-02,kontrak|operasional|4612793|pending arsip dokumen revisi periode
DOC-0040909,gambar_riset_202410_9754.txt,389465964,2024-07-08,cloud-storage-gcp,gambar|riset|389465964|total final arsip
DOC-0015821,laporan_manajemen_202302_7795.docx,429462,2024-02-01,portal-upload-web,laporan|manajemen|429462|total rekap pending dokumen
DOC-0030180,memo_logistik_202410_5842.pdf,2562247,2024-01-23,ftp-pusat,memo|logistik|2562247|file rekap arsip
DOC-0028073,laporan_logistik_202311_8917.json,126577,2022-04-19,server-arsip-surabaya,laporan|logistik|126577|file arsip rekap dokumen total
DUP-0002153,backup_sdm_202401_1884.xml,354702526,2022-11-20,server-arsip-jakarta,backup|sdm|354702526|draft file pending total
DOC-0023106,log_operasional_202411_9275.jpg,264001,2023-12-05,cloud-storage-gcp,log|operasional|264001|rekap dokumen data total periode
DOC-0014070,gambar_logistik_202201_7608.jpg,4271250,2024-11-08,server-arsip-surabaya,gambar|logistik|4271250|file draft dokumen periode revisi
DOC-0031164,gambar_sdm_202209_5851.png,156316,2022-12-28,server-arsip-bandung,gambar|sdm|156316|rekap file revisi
DOC-0023982,laporan_audit_202302_7914.docx,423971,2022-12-11,nas-lokal-01,laporan|audit|423971|dokumen file periode approved
DOC-0012371,dataset_sdm_202307_3106.txt,599062,2023-04-02,server-arsip-surabaya,dataset|sdm|599062|arsip rekap file periode dokumen
DOC-0034491,surat_manajemen_202304_5578.txt,3451926,2023-11-24,nas-lokal-01,surat|manajemen|3451926|final total arsip periode dokumen
DOC-0043046,surat_logistik_202309_9990.docx,4635061,2023-02-04,server-arsip-jakarta,surat|logistik|4635061|dokumen revisi data approved
DOC-0001023,gambar_operasional_202303_8881.zip,3515359,2022-12-02,nas-lokal-01,gambar|operasional|3515359|data periode dokumen draft
DOC-0001070,laporan_operasional_202304_9465.jpg,86217,2022-11-27,nas-lokal-02,laporan|operasional|86217|file dokumen revisi approved
DOC-0017412,presentasi_operasional_202203_8904.txt,2838451,2024-03-04,ftp-pusat,presentasi|operasional|2838451|final file data pending
DOC-0031179,gambar_hukum_202310_1266.docx,335069,2024-04-25,server-arsip-surabaya,gambar|hukum|335069|data approved total arsip dokumen
DOC-0000444,memo_hukum_202309_2438.zip,4630964,2023-05-11,server-arsip-bandung,memo|hukum|4630964|approved pending rekap draft dokumen
DOC-0006571,dataset_manajemen_202209_1724.png,372859,2022-03-10,server-arsip-surabaya,dataset|manajemen|372859|rekap periode pending file total
DOC-0011176,dataset_riset_202303_8251.csv,7101971,2023-02-28,cloud-storage-aws,dataset|riset|7101971|periode dokumen approved
DOC-0027792,log_audit_202406_9403.csv,3389523,2022-01-21,ftp-pusat,log|audit|3389523|data draft final arsip
DOC-0008751,backup_logistik_202210_0395.txt,346244,2023-02-09,server-arsip-jakarta,backup|logistik|346244|revisi rekap final approved
DOC-0040556,laporan_riset_202207_9784.json,3960160,2024-06-11,cloud-storage-gcp,laporan|riset|3960160|pending draft periode file revisi
DOC-0026607,memo_audit_202412_9706.xml,33810452,2024-06-01,server-arsip-jakarta,memo|audit|33810452|final dokumen draft arsip periode
DUP-0003774,presentasi_manajemen_202308_4208.txt,485005,2024-09-07,server-arsip-jakarta,presentasi|manajemen|485005|data total arsip
DOC-0035336,backup_manajemen_202204_1343.jpg,147180,2022-07-23,nas-lokal-02,backup|manajemen|147180|arsip dokumen final draft
DOC-0035997,surat_manajemen_202307_8668.zip,550101,2023-12-08,portal-upload-web,surat|manajemen|550101|rekap file data periode total
DOC-0037642,backup_keuangan_202209_7316.zip,214477,2024-07-13,backup-eksternal,backup|keuangan|214477|total pending draft file approved
DOC-0027920,log_riset_202410_2580.pdf,135016,2022-06-06,server-arsip-jakarta,log|riset|135016|revisi data final
DOC-0016277,log_hukum_202305_7858.xlsx,36974048,2024-11-05,server-arsip-bandung,log|hukum|36974048|file pending arsip final draft
DOC-0034929,memo_keuangan_202207_1206.csv,4914878,2022-10-21,portal-upload-web,memo|keuangan|4914878|periode pending approved total
DOC-0043065,memo_teknologi_202302_4368.xml,148496,2024-11-12,server-arsip-surabaya,memo|teknologi|148496|rekap dokumen draft periode pending
DOC-0000221,laporan_riset_202302_5336.xml,47082,2023-10-11,cloud-storage-gcp,laporan|riset|47082|approved periode file revisi
DOC-0024355,laporan_keuangan_202212_4325.zip,3786456,2022-04-29,server-arsip-jakarta,laporan|keuangan|3786456|dokumen draft pending data
DOC-0017589,dataset_manajemen_202210_4508.xml,63653,2022-07-18,ftp-pusat,dataset|manajemen|63653|data file approved
DOC-0029597,log_pemasaran_202410_4416.xml,4333863,2023-05-01,cloud-storage-gcp,log|pemasaran|4333863|revisi total arsip approved rekap
DOC-0002614,invoice_operasional_202402_4926.jpg,4558084,2024-09-10,nas-lokal-01,invoice|operasional|4558084|draft data dokumen rekap
DOC-0026839,surat_teknologi_202201_8930.png,787067,2024-06-01,nas-lokal-01,surat|teknologi|787067|arsip dokumen revisi file rekap
DOC-0030010,kontrak_audit_202210_3114.zip,348205,2024-11-19,cloud-storage-aws,kontrak|audit|348205|periode approved arsip data
DOC-0018129,log_keuangan_202212_3804.jpg,35628,2024-11-16,cloud-storage-gcp,log|keuangan|35628|pending revisi periode draft
DOC-0020148,memo_manajemen_202404_1154.json,41645,2022-11-14,server-arsip-bandung,memo|manajemen|41645|revisi approved arsip rekap
DOC-0016415,memo_teknologi_202406_1923.zip,25306,2024-03-14,cloud-storage-aws,memo|teknologi|25306|arsip final pending
DOC-0038991,memo_manajemen_202207_1126.xml,2841987,2024-11-09,nas-lokal-01,memo|manajemen|2841987|file approved data draft pending
DOC-0001250,log_operasional_202202_9025.jpg,42196262,2024-10-06,server-arsip-jakarta,log|operasional|42196262|arsip periode total approved
DOC-0002886,gambar_riset_202403_2786.txt,253452,2023-04-24,cloud-storage-gcp,gambar|riset|253452|rekap data total final file
DOC-0016875,dataset_keuangan_202408_7303.jpg,46918643,2024-01-04,cloud-storage-aws,dataset|keuangan|46918643|rekap periode pending
DOC-0034025,laporan_operasional_202304_7818.txt,4854723,2024-10-06,backup-eksternal,laporan|operasional|4854723|file revisi periode final
DOC-0038822,gambar_operasional_202212_9136.txt,38441020,2023-10-26,portal-upload-web,gambar|operasional|38441020|rekap file periode data
DOC-0008484,memo_riset_202206_9240.xml,422606,2024-02-02,server-arsip-jakarta,memo|riset|422606|dokumen file total data
DOC-0025447,backup_manajemen_202201_0441.png,1059853,2024-03-15,server-arsip-jakarta,backup|manajemen|1059853|final file approved data
DOC-0021000,log_operasional_202407_4848.pdf,499235,2023-04-25,cloud-storage-aws,log|operasional|499235|dokumen total periode approved file
DOC-0033151,log_operasional_202201_7548.xml,82013,2024-11-13,nas-lokal-02,log|operasional|82013|arsip periode pending data
DOC-0018132,invoice_sdm_202407_3242.xml,1327776,2023-07-24,ftp-pusat,invoice|sdm|1327776|total approved rekap pending draft
