id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
DOC-0044438,memo_logistik_202307_2516.zip,382033,2022-12-18,server-arsip-bandung,memo|logistik|382033|dokumen revisi data draft
DOC-0028470,laporan_manajemen_202310_6204.txt,228285,2022-02-10,backup-eksternal,laporan|manajemen|228285|periode arsip approved rekap draft
DOC-0058245,presentasi_hukum_202212_1749.docx,300252,2022-05-04,ftp-pusat,presentasi|hukum|300252|pending periode dokumen approved draft
DOC-0034880,surat_manajemen_202301_6992.xlsx,2654715,2022-04-15,server-arsip-surabaya,surat|manajemen|2654715|pending final approved file revisi
DOC-0084072,surat_hukum_202208_2273.csv,468807,2023-12-05,portal-upload-web,surat|hukum|468807|rekap data total file
DOC-0027620,dataset_keuangan_202408_2852.xml,32543,2024-11-13,ftp-pusat,dataset|keuangan|32543|arsip final pending
DOC-0088042,invoice_hukum_202202_0048.json,401446,2022-02-11,ftp-pusat,invoice|hukum|401446|dokumen rekap periode arsip draft
DOC-0050859,memo_audit_202308_5577.json,16395476,2024-02-01,server-arsip-bandung,memo|audit|16395476|approved dokumen pending
DOC-0089455,backup_keuangan_202310_2845.csv,3936029,2022-01-16,portal-upload-web,backup|keuangan|3936029|final arsip revisi file
DOC-0046874,surat_logistik_202210_2793.jpg,328301304,2024-04-15,server-arsip-bandung,surat|logistik|328301304|total revisi data rekap arsip
DOC-0086164,surat_sdm_202201_1699.csv,407072,2024-04-08,backup-eksternal,surat|sdm|407072|file rekap approved data
DOC-0083931,laporan_manajemen_202307_3032.zip,395578,2024-08-22,server-arsip-bandung,laporan|manajemen|395578|approved periode revisi file dokumen
DUP-0007909,memo_teknologi_202312_7369.zip,87447,2024-05-14,nas-lokal-01,memo|teknologi|87447|rekap file draft
DOC-0070827,memo_hukum_202302_0652.png,1097622,2022-06-08,server-arsip-jakarta,memo|hukum|1097622|data approved periode final arsip
DOC-0029866,kontrak_audit_202407_3455.json,192322,2022-03-24,nas-lokal-01,kontrak|audit|192322|rekap draft arsip file
DUP-0006609,kontrak_riset_202411_7913.xlsx,3152724,2023-11-09,portal-upload-web,kontrak|riset|3152724|draft dokumen rekap revisi total
DOC-0008025,invoice_logistik_202203_1253.json,3383953,2024-07-14,cloud-storage-gcp,invoice|logistik|3383953|total rekap arsip
DOC-0046006,kontrak_keuangan_202311_5916.csv,1769069,2022-10-23,ftp-pusat,kontrak|keuangan|1769069|periode approved rekap total
DOC-0068247,invoice_pemasaran_202309_3732.xlsx,31802790,2023-05-02,server-arsip-jakarta,invoice|pemasaran|31802790|rekap pending approved
DOC-0008903,presentasi_audit_202312_4929.csv,3189426,2022-07-13,backup-eksternal,presentasi|audit|3189426|data arsip draft pending
DOC-0057185,log_hukum_202410_3133.txt,107076,2023-01-19,server-arsip-surabaya,log|hukum|107076|draft file pending total
DUP-0007078,kontrak_audit_202208_1850.xlsx,25519684,2022-03-24,server-arsip-bandung,kontrak|audit|25519684|approved arsip total revisi periode
DOC-0060018,log_sdm_202312_6354.pdf,363577,2023-01-07,backup-eksternal,log|sdm|363577|dokumen draft approved
DOC-0072993,surat_keuangan_202304_3269.png,2794326,2022-06-29,nas-lokal-02,surat|keuangan|2794326|periode dokumen data final
DOC-0062249,surat_pemasaran_202312_5021.png,108025843,2023-12-23,server-arsip-surabaya,surat|pemasaran|108025843|revisi periode dokumen
DOC-0027177,backup_manajemen_202412_7836.pdf,3414233,2023-11-10,cloud-storage-aws,backup|manajemen|3414233|draft data total pending file
DOC-0078176,dataset_keuangan_202211_9582.png,1265207,2024-06-02,nas-lokal-02,dataset|keuangan|1265207|arsip draft data rekap revisi
DOC-0076863,dataset_sdm_202412_6382.xml,772591,2023-02-09,cloud-storage-gcp,dataset|sdm|772591|dokumen rekap draft periode
DOC-0062779,presentasi_teknologi_202207_1017.xml,105541,2022-11-09,nas-lokal-02,presentasi|teknologi|105541|arsip draft revisi
DOC-0051568,log_hukum_202410_4062.pdf,284551615,2024-06-29,portal-upload-web,log|hukum|284551615|draft rekap data pending
DOC-0025147,kontrak_keuangan_202412_5682.json,497238,2024-02-02,server-arsip-jakarta,kontrak|keuangan|497238|pending periode revisi draft
DOC-0034794,presentasi_pemasaran_202407_5573.jpg,4495739,2024-01-03,server-arsip-jakarta,presentasi|pemasaran|4495739|dokumen draft approved file
DOC-0037666,kontrak_audit_202208_7891.jpg,140041,2022-11-02,cloud-storage-aws,kontrak|audit|140041|final data file arsip periode
DOC-0062703,surat_pemasaran_202402_7270.png,349971,2023-07-04,server-arsip-bandung,surat|pemasaran|349971|approved rekap total periode
DOC-0070662,kontrak_teknologi_202407_9059.xlsx,33748197,2022-05-12,backup-eksternal,kontrak|teknologi|33748197|pending dokumen approved
DOC-0001306,gambar_manajemen_202304_1647.xml,485913279,2023-12-26,ftp-pusat,gambar|manajemen|485913279|total draft dokumen approved
DOC-0064216,laporan_audit_202409_9456.docx,10548366,2024-02-07,server-arsip-jakarta,laporan|audit|10548366|dokumen data final rekap
DOC-0002301,kontrak_audit_202308_8684.pdf,344512,2024-05-09,portal-upload-web,kontrak|audit|344512|periode rekap pending final data
DOC-0039388,surat_hukum_202205_5546.zip,17889433,2023-11-28,portal-upload-web,surat|hukum|17889433|total approved arsip pending revisi
DOC-0057136,backup_keuangan_202211_7828.jpg,27151691,2022-08-31,backup-eksternal,backup|keuangan|27151691|rekap pending final
DOC-0049695,memo_logistik_202211_8361.xml,473481,2024-06-07,server-arsip-surabaya,memo|logistik|473481|pending rekap data
DOC-0066023,dataset_teknologi_202201_4562.csv,7993324,2023-03-30,portal-upload-web,dataset|teknologi|7993324|arsip pending file rekap dokumen
DOC-0052969,backup_pemasaran_202412_8137.zip,20743111,2022-03-07,server-arsip-surabaya,backup|pemasaran|20743111|data total approved file pending
DOC-0020230,dataset_teknologi_202410_8389.txt,395208,2022-07-25,ftp-pusat,dataset|teknologi|395208|draft dokumen final
DOC-0078440,kontrak_hukum_202311_2303.csv,617157,2023-07-07,cloud-storage-aws,kontrak|hukum|617157|final arsip total data draft
DOC-0074354,invoice_keuangan_202407_8168.txt,5467013,2022-10-30,cloud-storage-aws,invoice|keuangan|5467013|data arsip revisi dokumen periode
DOC-0012316,gambar_keuangan_202408_6886.pdf,87670,2024-04-19,server-arsip-jakarta,gambar|keuangan|87670|final periode revisi arsip
DOC-0053574,dataset_hukum_202401_1767.pdf,163574,2024-05-09,cloud-storage-aws,dataset|hukum|163574|dokumen total file periode
DOC-0031709,invoice_audit_202408_0856.docx,1540896,2022-06-24,backup-eksternal,invoice|audit|1540896|dokumen draft total pending file
DOC-0026000,log_pemasaran_202311_6927.json,49445,2024-01-13,server-arsip-surabaya,log|pemasaran|49445|pending approved total file
DOC-0017476,kontrak_manajemen_202209_6603.csv,309363,2022-12-15,backup-eksternal,kontrak|manajemen|309363|total rekap data arsip
DOC-0058969,surat_audit_202307_6567.json,876965,2024-11-16,nas-lokal-01,surat|audit|876965|approved total rekap arsip
DOC-0080487,surat_pemasaran_202302_0393.pdf,34433230,2023-02-05,nas-lokal-02,surat|pemasaran|34433230|pending revisi file
DOC-0083606,dataset_teknologi_202206_6791.csv,272047,2022-05-30,server-arsip-surabaya,dataset|teknologi|272047|periode dokumen revisi approved pending
DOC-0069702,kontrak_hukum_202308_5976.png,12835451,2023-12-20,backup-eksternal,kontrak|hukum|12835451|periode revisi arsip rekap
DOC-0027517,presentasi_keuangan_202211_9933.pdf,159262,2022-10-14,ftp-pusat,presentasi|keuangan|159262|draft total file
DOC-0018160,kontrak_pemasaran_202407_0183.csv,25053884,2024-02-13,cloud-storage-gcp,kontrak|pemasaran|25053884|draft approved dokumen
DOC-0061468,memo_logistik_202208_7977.json,2188132,2022-03-21,nas-lokal-02,memo|logistik|2188132|revisi total arsip rekap
DOC-0010947,laporan_keuangan_202408_2888.jpg,2075930,2023-08-06,nas-lokal-02,laporan|keuangan|2075930|total dokumen pending
DOC-0038538,surat_logistik_202205_7050.jpg,15838706,2022-09-04,cloud-storage-gcp,surat|logistik|15838706|arsip revisi dokumen approved
DOC-0071192,laporan_sdm_202206_2152.xml,11981,2024-02-06,server-arsip-jakarta,laporan|sdm|11981|periode revisi draft file pending
DOC-0059585,laporan_audit_202211_4238.jpg,16022087,2022-08-04,server-arsip-jakarta,laporan|audit|16022087|final pending periode draft
DOC-0012661,laporan_manajemen_202306_9855.json,222818,2024-12-11,backup-eksternal,laporan|manajemen|222818|pending periode revisi total approved
DUP-0002471,laporan_pemasaran_202409_5623.xml,304320074,2022-10-30,ftp-pusat,laporan|pemasaran|304320074|arsip draft data
DOC-0057111,backup_hukum_202304_9982.txt,2862069,2024-11-05,backup-eksternal,backup|hukum|2862069|rekap draft pending
DOC-0076098,laporan_audit_202407_9824.xml,4552637,2024-09-12,nas-lokal-01,laporan|audit|4552637|approved periode arsip final
DOC-0033981,presentasi_logistik_202308_0377.txt,94174,2022-09-01,nas-lokal-02,presentasi|logistik|94174|arsip periode revisi final data
DOC-0027077,laporan_keuangan_202202_9526.xlsx,4159712,2022-05-01,backup-eksternal,laporan|keuangan|4159712|total approved data draft
DOC-0071993,dataset_hukum_202211_5877.jpg,67323,2024-09-03,ftp-pusat,dataset|hukum|67323|final draft total
DOC-0065823,backup_hukum_202206_9579.json,150529217,2022-02-21,portal-upload-web,backup|hukum|150529217|total rekap approved draft
DOC-0023272,invoice_manajemen_202308_3260.txt,41839550,2024-08-27,nas-lokal-02,invoice|manajemen|41839550|approved file final dokumen
DOC-0034438,presentasi_manajemen_202305_2522.xml,1807734,2023-06-16,server-arsip-bandung,presentasi|manajemen|1807734|data total revisi approved
DOC-0004249,presentasi_audit_202405_9788.docx,3510839,2023-12-23,server-arsip-jakarta,presentasi|audit|3510839|revisi total draft final
DOC-0062626,memo_manajemen_202407_9422.png,148281,2022-12-09,ftp-pusat,memo|manajemen|148281|data draft dokumen pending periode
DOC-0037933,laporan_sdm_202406_0317.json,48595538,2024-01-28,backup-eksternal,laporan|sdm|48595538|data arsip total draft
DOC-0088912,laporan_logistik_202204_8362.pdf,43729,2022-04-24,server-arsip-surabaya,laporan|logistik|43729|rekap dokumen arsip pending draft
DOC-0070891,kontrak_pemasaran_202407_8007.docx,292023,2023-11-14,cloud-storage-gcp,kontrak|pemasaran|292023|revisi draft rekap dokumen
DOC-0028514,laporan_sdm_202405_7584.xml,137257,2023-10-03,nas-lokal-01,laporan|sdm|137257|pending final data draft
DOC-0053131,memo_manajemen_202304_5952.zip,79792,2024-12-18,cloud-storage-gcp,memo|manajemen|79792|dokumen approved revisi
DOC-0004294,gambar_logistik_202206_3268.xlsx,2433047,2022-07-05,ftp-pusat,gambar|logistik|2433047|total draft data
DOC-0038743,memo_manajemen_202310_3092.png,429631,2022-03-25,server-arsip-surabaya,memo|manajemen|429631|total arsip dokumen data periode
DOC-0080322,laporan_pemasaran_202410_4983.json,2080650,2022-08-11,nas-lokal-01,laporan|pemasaran|2080650|approved file periode total pending
DOC-0003241,kontrak_teknologi_202410_4951.png,130825,2023-08-20,cloud-storage-aws,kontrak|teknologi|130825|pending rekap dokumen total
DOC-0001617,memo_audit_202412_3440.docx,17067686,2023-01-13,cloud-storage-gcp,memo|audit|17067686|approved file total
DOC-0006228,laporan_pemasaran_202207_7573.txt,143231,2022-11-18,cloud-storage-aws,laporan|pemasaran|143231|pending rekap file dokumen data
DOC-0051600,memo_sdm_202407_7468.docx,3263518,2022-08-16,cloud-storage-gcp,memo|sdm|3263518|total rekap arsip data periode
DOC-0061217,gambar_pemasaran_202305_9434.zip,1452110,2022-12-18,cloud-storage-gcp,gambar|pemasaran|1452110|rekap final periode pending
DOC-0033098,surat_riset_202407_6798.jpg,319444,2022-10-03,backup-eksternal,surat|riset|319444|total revisi pending approved dokumen
DOC-0038027,laporan_logistik_202204_3101.xlsx,3160684,2023-07-30,cloud-storage-gcp,laporan|logistik|3160684|total revisi pending dokumen
DOC-0078885,presentasi_sdm_202209_0250.jpg,164519,2023-08-09,nas-lokal-02,presentasi|sdm|164519|final dokumen arsip approved revisi
DOC-0051436,backup_audit_202201_7884.pdf,157298,2024-01-05,backup-eksternal,backup|audit|157298|file pending data
DOC-0035593,memo_keuangan_202202_8616.jpg,78518,2024-12-22,server-arsip-jakarta,memo|keuangan|78518|rekap data dokumen revisi final
DOC-0002021,memo_logistik_202405_9940.xlsx,186680,2024-04-12,nas-lokal-01,memo|logistik|186680|approved file data total dokumen
DOC-0083330,laporan_manajemen_202406_5474.jpg,300884,2023-06-27,nas-lokal-01,laporan|manajemen|300884|revisi rekap file total
DOC-0054749,gambar_operasional_202408_0983.jpg,84209,2023-04-04,nas-lokal-01,gambar|operasional|84209|pending data revisi
DOC-0051684,invoice_keuangan_202311_2844.xml,32208113,2022-10-31,portal-upload-web,invoice|keuangan|32208113|draft rekap revisi dokumen final
DOC-0088716,laporan_logistik_202309_9117.xml,490805,2022-07-10,server-arsip-jakarta,laporan|logistik|490805|data dokumen draft
DOC-0016580,memo_operasional_202210_5748.pdf,2456146,2024-04-08,nas-lokal-01,memo|operasional|2456146|periode data dokumen file
DOC-0003225,gambar_riset_202401_1211.jpg,823481,2023-04-29,portal-upload-web,gambar|riset|823481|dokumen pending rekap arsip periode
DOC-0007761,memo_audit_202409_7559.xlsx,307196,2023-08-19,cloud-storage-gcp,memo|audit|307196|revisi pending draft
DOC-0053343,backup_keuangan_202401_1184.jpg,4385811,2024-10-07,nas-lokal-02,backup|keuangan|4385811|final approved rekap
DOC-0083146,laporan_hukum_202311_3398.pdf,87923,2022-02-03,cloud-storage-aws,laporan|hukum|87923|rekap arsip approved dokumen final
DOC-0020169,dataset_audit_202412_1416.xlsx,2310979,2022-07-27,backup-eksternal,dataset|audit|2310979|pending approved rekap
DOC-0024343,dataset_logistik_202210_6202.xml,141718,2024-07-01,server-arsip-jakarta,dataset|logistik|141718|data total pending draft
DOC-0038584,log_sdm_202208_8418.json,3523182,2022-04-14,server-arsip-bandung,log|sdm|3523182|data file rekap total
DOC-0060695,backup_logistik_202208_6469.json,180672,2023-05-14,server-arsip-jakarta,backup|logistik|180672|periode revisi file
DOC-0087820,log_audit_202207_5078.csv,1649575,2024-12-05,nas-lokal-02,log|audit|1649575|file final draft data
DOC-0074755,log_sdm_202401_9969.json,35822375,2023-05-31,backup-eksternal,log|sdm|35822375|draft dokumen arsip data
DOC-0038672,dataset_sdm_202304_4036.json,229985,2024-11-21,server-arsip-jakarta,dataset|sdm|229985|file revisi total draft
DOC-0036660,memo_keuangan_202206_8580.csv,4929863,2022-11-21,backup-eksternal,memo|keuangan|4929863|pending rekap approved total
DOC-0072160,backup_audit_202212_5806.json,196768,2024-05-06,backup-eksternal,backup|audit|196768|revisi periode draft pending total
DOC-0029540,log_operasional_202311_9753.zip,45541636,2022-10-04,nas-lokal-01,log|operasional|45541636|file approved dokumen
DOC-0085508,surat_pemasaran_202411_4122.zip,461705,2023-07-04,ftp-pusat,surat|pemasaran|461705|pending draft revisi rekap file
DOC-0039758,invoice_logistik_202308_0539.pdf,377933,2023-12-30,nas-lokal-02,invoice|logistik|377933|final arsip data rekap
DOC-0054217,kontrak_sdm_202308_8841.zip,1513800,2024-09-19,cloud-storage-gcp,kontrak|sdm|1513800|dokumen final total arsip file
DOC-0060346,backup_sdm_202207_2463.jpg,292210866,2023-12-22,cloud-storage-gcp,backup|sdm|292210866|draft total approved
DOC-0058175,backup_riset_202403_2413.csv,271107,2023-02-10,server-arsip-bandung,backup|riset|271107|data revisi pending final total
DOC-0035834,invoice_teknologi_202210_9935.jpg,2965170,2023-04-17,nas-lokal-01,invoice|teknologi|2965170|approved draft periode data file
DOC-0086423,invoice_hukum_202407_2434.csv,432837346,2023-02-04,cloud-storage-gcp,invoice|hukum|432837346|revisi final data
DOC-0083799,backup_sdm_202205_8176.zip,477081,2023-12-22,cloud-storage-aws,backup|sdm|477081|total final approved draft arsip
DOC-0026252,surat_manajemen_202405_8067.csv,462555,2023-10-11,cloud-storage-gcp,surat|manajemen|462555|final file rekap
DOC-0051827,memo_riset_202412_7649.txt,45348966,2023-09-10,server-arsip-jakarta,memo|riset|45348966|final file rekap
DOC-0054177,presentasi_hukum_202311_5400.docx,303077,2024-08-26,server-arsip-surabaya,presentasi|hukum|303077|periode data dokumen
DOC-0044754,backup_hukum_202212_2594.jpg,36073489,2023-05-14,server-arsip-bandung,backup|hukum|36073489|revisi draft approved arsip total
DOC-0025174,memo_hukum_202301_9299.xlsx,4924778,2024-05-03,nas-lokal-01,memo|hukum|4924778|final total arsip
DOC-0005651,presentasi_audit_202303_8458.csv,309221016,2023-05-03,nas-lokal-02,presentasi|audit|309221016|approved draft final dokumen pending
DOC-0019724,log_sdm_202408_8757.xml,20399834,2024-03-18,server-arsip-surabaya,log|sdm|20399834|total revisi periode final
DOC-0003685,surat_keuangan_202209_7699.txt,175577337,2022-09-30,cloud-storage-gcp,surat|keuangan|175577337|file revisi approved dokumen
DOC-0011359,kontrak_teknologi_202203_1007.csv,1291058,2023-03-24,server-arsip-jakarta,kontrak|teknologi|1291058|approved dokumen data
DOC-0010497,memo_logistik_202303_2564.zip,12603032,2024-03-22,backup-eksternal,memo|logistik|12603032|pending total arsip periode approved
DOC-0047908,kontrak_operasional_202311_4776.xml,359445,2024-03-06,server-arsip-surabaya,kontrak|operasional|359445|file final total dokumen
DUP-0009916,dataset_pemasaran_202408_0857.txt,367928,2022-12-09,server-arsip-jakarta,dataset|pemasaran|367928|pending arsip data
DUP-0009958,invoice_logistik_202409_7485.pdf,393155359,2024-04-18,nas-lokal-02,invoice|logistik|393155359|draft periode pending total data
DOC-0072902,invoice_operasional_202210_5852.txt,35017618,2022-08-08,nas-lokal-01,invoice|operasional|35017618|rekap arsip draft periode approved
DOC-0013818,presentasi_teknologi_202405_7469.zip,233037,2023-01-21,nas-lokal-01,presentasi|teknologi|233037|arsip pending dokumen
DOC-0024115,invoice_manajemen_202205_3505.xlsx,2570433,2022-12-30,nas-lokal-01,invoice|manajemen|2570433|revisi approved final
DOC-0054121,presentasi_manajemen_202411_9522.jpg,446693,2024-01-19,backup-eksternal,presentasi|manajemen|446693|periode total data revisi dokumen
DOC-0070100,dataset_teknologi_202409_8311.csv,56017236,2024-12-01,portal-upload-web,dataset|teknologi|56017236|data total periode revisi arsip
DOC-0040787,kontrak_sdm_202302_0136.pdf,1311318,2023-12-11,ftp-pusat,kontrak|sdm|1311318|total revisi file arsip
DOC-0049430,surat_logistik_202209_0214.csv,30013465,2024-01-19,ftp-pusat,surat|logistik|30013465|arsip periode file
DUP-0005526,surat_audit_202205_1423.json,3016603,2022-05-18,backup-eksternal,surat|audit|3016603|approved data final pending dokumen
DOC-0037889,gambar_operasional_202205_6725.json,422132,2022-07-04,server-arsip-jakarta,gambar|operasional|422132|final revisi arsip
DOC-0082918,gambar_logistik_202406_7069.xml,1584484,2023-09-27,portal-upload-web,gambar|logistik|1584484|approved pending draft periode
DOC-0035170,log_audit_202204_7137.docx,11843823,2023-07-31,nas-lokal-01,log|audit|11843823|final pending rekap total revisi
DOC-0016961,log_hukum_202312_2965.jpg,299934,2022-08-23,server-arsip-bandung,log|hukum|299934|pending periode data draft
DOC-0076328,memo_operasional_202205_9037.zip,191561,2024-10-29,backup-eksternal,memo|operasional|191561|rekap pending data
DOC-0067766,presentasi_pemasaran_202208_8140.txt,32540314,2024-12-01,backup-eksternal,presentasi|pemasaran|32540314|total file pending approved final
DUP-0001514,invoice_sdm_202307_4805.xml,172473,2022-12-08,backup-eksternal,invoice|sdm|172473|rekap approved file pending
DUP-0005977,backup_hukum_202403_7623.xml,155845,2022-11-12,server-arsip-surabaya,backup|hukum|155845|revisi draft final total
DOC-0038790,dataset_operasional_202405_5101.pdf,3977686,2024-12-20,portal-upload-web,dataset|operasional|3977686|approved pending periode draft
DUP-0004918,gambar_pemasaran_202306_7903.zip,1076701,2024-10-02,cloud-storage-gcp,gambar|pemasaran|1076701|data file final revisi
DOC-0074494,backup_logistik_202402_7662.xml,702207,2023-11-01,server-arsip-surabaya,backup|logistik|702207|draft dokumen rekap final
DOC-0061790,memo_operasional_202302_9420.zip,39090386,2024-12-14,server-arsip-bandung,memo|operasional|39090386|file revisi pending dokumen
DOC-0080743,backup_audit_202202_1817.jpg,161654,2023-05-01,ftp-pusat,backup|audit|161654|dokumen final file data
DOC-0072242,laporan_logistik_202308_3804.png,128432,2023-05-13,server-arsip-surabaya,laporan|logistik|128432|periode data final draft
DOC-0041216,dataset_manajemen_202403_6478.txt,126774,2022-07-04,cloud-storage-gcp,dataset|manajemen|126774|draft revisi data arsip
DOC-0022470,presentasi_audit_202309_7452.csv,230025,2022-04-07,server-arsip-surabaya,presentasi|audit|230025|rekap periode data draft dokumen
DUP-0003402,kontrak_pemasaran_202310_7380.jpg,1104241,2024-09-15,server-arsip-surabaya,kontrak|pemasaran|1104241|arsip revisi total periode dokumen
DOC-0052578,backup_teknologi_202206_1556.txt,377098,2024-01-01,server-arsip-surabaya,backup|teknologi|377098|rekap draft final
DOC-0009646,kontrak_manajemen_202204_7813.xlsx,444057,2023-12-23,server-arsip-surabaya,kontrak|manajemen|444057|pending data revisi rekap
DOC-0012529,kontrak_audit_202212_0987.txt,27017456,2024-08-22,portal-upload-web,kontrak|audit|27017456|periode revisi total final pending
DOC-0029353,dataset_riset_202407_6568.docx,374580,2022-09-05,server-arsip-bandung,dataset|riset|374580|file data periode arsip revisi
DOC-0042818,kontrak_hukum_202212_5317.jpg,339616,2022-05-29,cloud-storage-gcp,kontrak|hukum|339616|rekap data total
DUP-0007732,gambar_sdm_202203_4848.xlsx,27053024,2023-03-12,ftp-pusat,gambar|sdm|27053024|final file dokumen arsip
DOC-0024705,backup_hukum_202201_7654.json,293104,2023-08-18,ftp-pusat,backup|hukum|293104|arsip file revisi
DOC-0036035,presentasi_hukum_202204_8470.pdf,2208543,2023-08-18,server-arsip-jakarta,presentasi|hukum|2208543|final total pending
DOC-0036603,dataset_teknologi_202209_5959.png,3175757,2024-09-06,portal-upload-web,dataset|teknologi|3175757|final approved total arsip draft
DOC-0021780,laporan_operasional_202211_4277.png,291187,2024-12-24,nas-lokal-02,laporan|operasional|291187|data rekap revisi draft
DOC-0017197,dataset_sdm_202311_5182.png,3806853,2023-09-13,ftp-pusat,dataset|sdm|3806853|total revisi approved
DOC-0054696,backup_audit_202410_7661.txt,265834,2022-05-28,cloud-storage-aws,backup|audit|265834|arsip data dokumen approved
DOC-0001225,backup_operasional_202309_2025.xlsx,3537951,2023-02-14,nas-lokal-01,backup|operasional|3537951|data file rekap total
DOC-0010217,invoice_hukum_202309_6081.xml,2354000,2024-06-07,cloud-storage-gcp,invoice|hukum|2354000|file revisi approved arsip
DOC-0044317,invoice_hukum_202410_9341.pdf,256815,2024-06-03,server-arsip-surabaya,invoice|hukum|256815|data periode rekap final revisi
DUP-0005607,memo_hukum_202301_7686.csv,312904,2022-03-14,nas-lokal-01,memo|hukum|312904|final data periode
DOC-0020592,dataset_keuangan_202307_8357.jpg,273505,2023-05-14,nas-lokal-02,dataset|keuangan|273505|total draft arsip
DOC-0035152,backup_sdm_202303_0328.png,319579671,2024-09-23,cloud-storage-gcp,backup|sdm|319579671|total arsip dokumen rekap data
DOC-0055438,backup_sdm_202305_0319.csv,266477,2022-12-05,server-arsip-jakarta,backup|sdm|266477|draft total approved revisi arsip
DOC-0001567,presentasi_audit_202411_1522.json,3451368,2024-11-17,cloud-storage-aws,presentasi|audit|3451368|data file draft
DOC-0076283,dataset_manajemen_202307_9029.txt,166412,2023-08-15,portal-upload-web,dataset|manajemen|166412|periode total approved
DOC-0005043,invoice_keuangan_202402_8573.csv,143848,2024-10-08,server-arsip-jakarta,invoice|keuangan|143848|approved dokumen arsip
DOC-0031907,gambar_operasional_202411_4543.zip,236832,2024-10-18,server-arsip-surabaya,gambar|operasional|236832|file draft rekap final pending
DUP-0007541,surat_manajemen_202306_4069.png,42323256,2022-09-13,ftp-pusat,surat|manajemen|42323256|file pending dokumen final
DUP-0002161,memo_audit_202310_4067.png,4918641,2023-07-13,cloud-storage-gcp,memo|audit|4918641|dokumen periode revisi approved file
DOC-0087108,laporan_audit_202311_5931.xlsx,1391094,2024-10-19,nas-lokal-01,laporan|audit|1391094|revisi total rekap file periode
DOC-0008766,laporan_pemasaran_202210_1239.xml,13028283,2024-05-29,nas-lokal-01,laporan|pemasaran|13028283|pending revisi data rekap
DOC-0058234,log_operasional_202305_5414.docx,329223912,2024-08-04,server-arsip-surabaya,log|operasional|329223912|rekap total draft dokumen
DOC-0079975,gambar_manajemen_202212_9160.csv,124366,2022-08-20,ftp-pusat,gambar|manajemen|124366|pending approved final
DOC-0033999,presentasi_pemasaran_202205_6430.docx,440527,2022-12-23,server-arsip-jakarta,presentasi|pemasaran|440527|revisi arsip draft approved pending
DOC-0024031,log_sdm_202209_9471.png,347041881,2022-06-04,ftp-pusat,log|sdm|347041881|dokumen pending revisi final arsip
DOC-0060072,presentasi_logistik_202204_2006.csv,281025,2023-03-24,backup-eksternal,presentasi|logistik|281025|dokumen arsip data
DOC-0075505,gambar_pemasaran_202309_7692.xlsx,326229,2023-01-30,server-arsip-jakarta,gambar|pemasaran|326229|draft approved pending
DOC-0077492,presentasi_riset_202410_7200.png,302227997,2023-10-12,cloud-storage-aws,presentasi|riset|302227997|revisi pending arsip dokumen
DOC-0075197,surat_audit_202301_0019.xml,377131,2022-03-26,server-arsip-jakarta,surat|audit|377131|dokumen draft arsip
DOC-0010062,invoice_sdm_202307_6454.csv,44877,2023-06-14,backup-eksternal,invoice|sdm|44877|arsip dokumen file rekap
DOC-0047263,invoice_teknologi_202312_1017.zip,47392,2024-02-07,nas-lokal-02,invoice|teknologi|47392|file dokumen data arsip
DOC-0083934,laporan_hukum_202403_5881.png,307491,2022-06-23,server-arsip-jakarta,laporan|hukum|307491|rekap arsip dokumen pending
DOC-0054896,backup_teknologi_202207_5283.xlsx,13687551,2023-07-15,ftp-pusat,backup|teknologi|13687551|total file final revisi pending
DOC-0012205,surat_operasional_202410_1479.png,560151,2022-05-28,cloud-storage-gcp,surat|operasional|560151|arsip periode file rekap dokumen
DOC-0072351,laporan_sdm_202303_1398.json,459375,2024-07-17,server-arsip-bandung,laporan|sdm|459375|arsip approved file
DOC-0002574,presentasi_operasional_202410_5962.docx,196266,2022-03-20,server-arsip-surabaya,presentasi|operasional|196266|approved revisi data periode
DOC-0077980,log_teknologi_202203_3297.xml,790091,2024-02-06,server-arsip-bandung,log|teknologi|790091|draft pending total arsip
DOC-0023259,gambar_riset_202302_8012.zip,40791,2024-02-25,server-arsip-surabaya,gambar|riset|40791|dokumen arsip rekap periode
DOC-0026664,kontrak_audit_202209_7390.csv,428465,2022-08-18,cloud-storage-aws,kontrak|audit|428465|file rekap data final dokumen
DOC-0085577,surat_logistik_202310_2785.jpg,3597312,2024-07-21,ftp-pusat,surat|logistik|3597312|final file revisi
DOC-0033611,memo_pemasaran_202209_1954.xml,464858,2024-07-17,cloud-storage-gcp,memo|pemasaran|464858|approved data periode arsip rekap
DOC-0087704,memo_audit_202201_9569.txt,1659343,2022-11-12,ftp-pusat,memo|audit|1659343|total approved dokumen
DOC-0014590,memo_operasional_202310_7915.txt,361404,2023-12-31,ftp-pusat,memo|operasional|361404|draft rekap periode
DOC-0045837,backup_operasional_202308_6236.png,317488,2023-01-11,portal-upload-web,backup|operasional|317488|approved rekap data total
DOC-0068082,presentasi_pemasaran_202310_4584.jpg,882647,2024-04-23,server-arsip-surabaya,presentasi|pemasaran|882647|total revisi approved dokumen
DUP-0007416,invoice_hukum_202306_0901.pdf,1410935,2024-10-02,nas-lokal-02,invoice|hukum|1410935|draft pending data file periode
